Epoch	SMILES	Valid	Desired	RDKit_Aggregate_TanimotoCombo	SA
10	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2C)C1C1CCCCC1	1.0	1	0.998	0.91
10	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Br)cc1	1.0	1	0.999	0.953
10	COc1ccccc1Cc1c(O)n2nc(N)nc2cc1C(CC)(C)Cl	1.0	1	0.999	0.758
10	Nc1nn2c(O)c(Cc3ccccc3)c(C3CC3)nc2n1	1.0	1	1.0	0.937
10	COc1ccc(CNCc2cc(OC)c(OC)cc2)cc1OC	1.0	1	0.776	0.99
10	CC(C)(C)c1ncc(C(=O)NOCc2cccc(C(=O)Nc3ccc(C(F)(F)F)cc3)c2)cc1	1.0	1	0.426	0.962
10	Cc1[n+]([O-])cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)cc1	1.0	1	0.846	0.924
10	CCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(C)c1	1.0	1	0.999	0.938
10	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	1.0	0.929
10	CCSc1nc(O)c(C)c(C(=O)NO)n1	1.0	1	0.717	0.9
10	CN(C)C(=O)C(C)(C)S(=O)(=O)c1ccc(Cl)s1	1.0	1	0.796	0.915
10	O=C(c1cnccc1)Oc1ccc(Cl)cc1OC(F)F	1.0	1	0.776	0.981
10	CC(C)NS(=O)(=O)c1ccc(C(=O)NCCN2CCCCC2)cc1	1.0	1	0.652	0.985
10	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	1.0	1	0.905	0.976
10	Cc1ccc(N2C(=O)C(O)=C(C(=O)C(C)(C)C)C2C2CCCCC2)cc1	1.0	1	0.998	0.901
10	COc1ccc(NS(=O)(=O)c2ccc(N(C)C)cc2)cc1O	1.0	1	0.796	0.985
10	CC(=O)NCc1cc(Cn2nc(C3CC3)ccc2Nc2cc(Cl)ccc2C(=O)c2cc[n+]([O-])cc2)ccc1	0.0	0	0.0	0.0
10	Cc1nnnn1Cc1ccccc1OC	1.0	1	0.835	0.981
10	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.908	0.983
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cc[nH]c2)cc1	1.0	1	0.877	0.963
10	CC(=O)NCc1cc(Cn2nc(NS(=O)(=O)c3cccc(Cl)c3)c3c2cccc3S(=O)(=O)F)ccc1	1.0	0	0.005	0.932
10	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Br)cc1	1.0	1	0.999	0.953
10	Nc1nn2c(O)c(Cc3ccccc3)c(Cc3ccccc3)nc2n1O	0.0	0	0.0	0.0
10	Nc1nn2c(O)c(Cc3ccccc3)c(CCc3ccccc3)nc2n1C	0.0	0	0.0	0.0
10	Cc1nnnn1Cc1cc(Cl)ccc1Cl	1.0	1	0.831	0.972
10	COc1ncc(Cl)cc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.897	0.972
10	COc1nn(C)c2c1c(NS(=O)(=O)c1cccc(Cl)c1Cl)nc(C)n2	1.0	1	0.9	0.936
10	Cc1c(Cl)cccc1OS(C)(=O)=O	1.0	1	0.555	0.98
10	O=C(Nc1ccc(-c2ccccc2)cc1)OCCC1(O)CCN(C(=O)N2CCCCC2)C1CO	1.0	1	0.464	0.774
10	CS(=O)(=O)Nc1ccc(F)cc1CC1CC1N	1.0	1	0.844	0.84
10	Cc1ncccc1CC(=O)c1ccccc1Oc1ccc(Cl)cc1C	1.0	1	0.89	0.978
10	O=C(O)c1ccccc1Oc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.965	0.972
10	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)cccn1	1.0	1	0.938	0.979
10	O=C(NCCN1CCCCC1)c1ccc(Oc2ncc(Cl)cc2NS(=O)(=O)c2cc(Cl)c(Cl)cc2)cc1	1.0	0	0.005	0.959
10	Cc1nnnn1Cc1ccc(C(F)(F)F)nc1N=C(c1ccc(C(C)(C)C)cc1)c1ccc(Cl)cc1	1.0	0	0.005	0.889
11	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(CCC(=O)O)nc2n1	1.0	1	0.998	0.931
11	Cc1cccc(Cl)c1	1.0	0	0.273	0.995
11	O=C(O)c1cc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cnc1	1.0	1	0.893	0.958
11	COc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.8	0.994
11	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)cc1	1.0	1	0.897	0.974
11	COc1nc2nc(N)nn2c(O)c1C	1.0	1	0.992	0.874
11	CS(=O)(=O)Nc1ccc(C(=O)NCCN2CCCCC2)ccc1Cl	0.0	0	0.0	0.0
11	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1	1.0	1	0.862	0.977
11	COc1ncc(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)C)cc2)cc1	1.0	1	0.938	0.977
11	CCc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Cc4ccc(F)cc4)CC3)CC2)cc1	1.0	1	0.427	0.963
11	CNc1nccc(Oc2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc2)c1[S+](1[O-]	0.0	0	0.0	0.0
11	O=S1(=O)NC(Nc2ccc(Br)cc2)=Nc2c1cc(Cl)cc2O	1.0	1	0.762	0.876
11	CCOc1cc(C(=S)N2CCCC2)ccc1)OC	0.0	0	0.0	0.0
11	O=C(O)c1ccccc1Oc1c(F)cc(C(F)(F)F)cc1Br	1.0	1	0.894	0.973
11	CC(=O)OCC(C)(C)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccccn2)cc1	1.0	1	0.503	0.968
11	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccnc(C)c2)cc1	1.0	1	0.835	0.97
11	CC(=O)NCc1cc(C(=O)NCCN2CCCCC2)cccc1Cl	0.0	0	0.0	0.0
11	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(CCC(=O)O)nc2n1	1.0	1	0.998	0.931
11	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2c[n+]([O-])ccc2)cc1	1.0	1	0.888	0.958
11	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(C)cc2)CC1	1.0	1	0.86	0.985
11	O=C(O)c1ccccc1Oc1c(F)cc(C(F)(F)F)cc1NS(=O)(=O)c1c(Br)c(Cl)cnc1Cl	1.0	1	0.973	0.898
11	O=C(NCCN1CCCCC1)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1	1.0	0	0.005	0.957
11	COc1cc(C(=O)NCCN2CCCCC2)c(O)cc1OC	1.0	1	0.81	0.985
11	CCCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.999	0.937
11	C=CCOc1c(OC)cc(C(=O)c2c(C)cccc2)c(Oc2ccccc2)c1O	1.0	1	0.876	0.965
11	Nc1nn2c(O)c(Cc3cccc(OC(F)(F)F)c3)c(CC3CCCC3)nc2n1	1.0	1	0.998	0.899
11	CC(=O)OCC(C)(C)C(C)(C)C(O)C(=O)N1CCCCC1C1CCN(C(=O)OC(C)(C)C)CC1	1.0	1	0.739	0.649
11	COc1nc(CO)c(C)nc1NS(=O)(=O)c1cccc(Cl)c1F	1.0	1	0.933	0.939
11	O=C(NC1CCN(Cc2ccccc2)CC1)c1ccccc1N1CCCNC1	1.0	1	0.687	0.973
11	Cc1nnnn1Cc1cc(Cl)ccc1Cl	1.0	1	0.831	0.972
11	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1	1.0	1	0.998	0.963
11	Cc1ccc(N2C(=O)C(O)=C(C(=O)c3ccccc3)C2C2CCCCC2)cc1	1.0	1	0.991	0.933
11	COc1ccc(N2C(=O)C(O)=C(C(=O)c3ccccc3)C2C2CCCCC2)cc1	1.0	1	0.987	0.933
11	Nc1nn2c(O)c(Cc3ccc(Cl)cc3Cl)c(CCC(=O)O)cn2n1	0.0	0	0.0	0.0
11	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(CCCCN3CCCCC3)nc2n1	1.0	1	0.995	0.931
11	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.895	0.977
11	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(S(=O)(=O)Nc3ccccc3)cc2)cccn1	1.0	0	0.005	0.969
11	O=C(NCCN1CCN(Cc2ccccc2)CC1)c1ccccc1Oc1ccccc1O=	0.0	0	0.0	0.0
11	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)ccc1	1.0	1	0.943	0.985
11	COC(=O)CCc1cc(O)c(O)cc1F	1.0	1	0.851	0.975
11	COc1nc(Br)cnc1NS(=O)(=O)c1cc(Cl)c(Cl)s1	1.0	1	0.945	0.898
11	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2C)C1c1ccccc1	1.0	1	0.998	0.95
11	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccn1	1.0	1	0.93	0.974
11	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2F)C1c1cccc(C(F)(F)F)c1	1.0	1	0.999	0.914
11	COc1c(-c2ccc(C(NC(C)=O)c3ccccc3)cc2)ccc(C(=O)CCN)c1	1.0	1	0.736	0.946
11	Nc1nn2c(O)c(Cc3ccccc3)c(Cc3ccccc3)nc2n1	1.0	1	0.996	0.959
11	Cc1nnnn1Cc1ccccc1NS(=O)(=O)c1ccc(Cl)c(N)c1	1.0	1	0.956	0.964
11	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(C(F)(F)F)cc1	1.0	1	0.999	0.942
11	CSc1nc(C)c(CCN2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)cc1Cl	1.0	1	0.661	0.956
11	CC(=O)C1=C(O)C(=O)N(c2ccccc2F)C1c1ccc(Cl)cc1	1.0	1	0.999	0.948
11	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1ccccc1	1.0	1	0.829	0.965
11	COc1c(S(=O)(=O)NCc2ccc(-c3ccccc3Cl)cc2)cccc1Cl	1.0	1	0.625	0.98
11	O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)c2ccccc12)c1cccc(C6)c1	0.0	0	0.0	0.0
11	O=C(O)c1ccccc1Oc1c(F)cc(S(=O)(=O)Nc2c(Cl)cccc2NCCN)cc1	1.0	1	0.607	0.96
11	O=C(Nc1c(F)cc(F)cc1)c1ccccc1O	1.0	1	0.729	0.992
11	COc1cc(Oc2c(OC)cccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc1	1.0	1	0.885	0.977
11	COc1nn(C)c2c1c(NS(=O)(=O)c1ccnn(C)c1)cc(C)c(O)cn12	0.0	0	0.0	0.0
11	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	1.0	0.929
11	Cc1cc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)ccc1	1.0	1	0.986	0.986
11	Cc1ccc(S(=O)(=O)c2cccc(C(=O)NCCn3cccc3)c2)c(C)c1	1.0	1	0.669	0.971
11	CS(=O)(=O)Nc1cc(C(=O)N2CCN(C)CC2)ccc1Cl	1.0	1	0.794	0.984
11	Cc1c(C(=O)NC2CC3CCC(C2)N3C)c3ccccc1OCC(N)=O	0.0	0	0.0	0.0
11	Nc1nn2c(O)c(Cc3ccc(Cl)cc3)n(C3CC3)c(=O)n2n1	0.0	0	0.0	0.0
11	CCc1nn2c(O)cc(C)nc2n1Cc1ccc(Cl)cc1Cl	0.0	0	0.0	0.0
11	CCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1C	1.0	1	0.992	0.917
11	O=S(=O)(NCCCN1CCCC1)c1ccccc1Cl	1.0	1	0.798	0.987
11	CS(=O)(=O)c1ccc(Cl)cc1C1(S(=O)(=O)c2ccc(Cl)cc2)CC1	1.0	1	0.968	0.959
11	COc1nc(Br)cnc1NS(=O)(=O)c1cc(Cl)c(Cl)s1	1.0	1	0.945	0.898
11	CC(=O)Nc1cc(C(=O)NCCN2CCCCC2)cccc1Cl	0.0	0	0.0	0.0
11	O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl	1.0	1	0.46	0.961
11	COc1cc(C(=O)N2CCC(N3CCC(C(=O)N4CCCC4)CC3)CC2)ccc1Cl	1.0	1	0.714	0.974
11	CCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.999	0.935
11	CCN(CC)c1ncnc(Nc2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1=O	0.0	0	0.0	0.0
11	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccc(C)cc3)c3c2cccc3)CC1	1.0	1	0.554	0.971
11	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1cc(Br)ccc1	1.0	1	0.999	0.948
11	COc1cc(C(=O)NCCN2CCCCC2)ccc1Oc1ccc(C)cc1C	1.0	1	0.704	0.984
11	O=C(Cc1cccc(Cl)c1)NS(=O)(=O)c1ccc(F)c(F)c1	1.0	1	0.839	0.983
11	Cc1nc(Cl)nn1C(=N)N	1.0	1	0.421	0.728
11	Cc1ccc(N2C(=O)C(O)=C(C(=O)C(C)(C)C)C2C2CCCCC2)cc1	1.0	1	0.998	0.901
11	COc1ccc(S(=O)(=O)NCCCN2CCC(c3ccccc3)CC2)cc1	1.0	1	0.628	0.985
11	Cc1ncc(C(=O)Nc2ccc(F)c(C)c2)c2c1CCN2C	1.0	1	0.842	0.958
11	CS(=O)(=O)Nc1cc(C(=O)NCCCN2CCCCC2)ncc1Cl	1.0	1	0.697	0.969
11	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(F)cc1	1.0	1	0.999	0.957
11	CCOc1ccc(C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)cc1	1.0	1	0.392	0.993
11	CC1CCN(C(=O)C(CCn2ccnn2)NS(=O)(=O)c2cc(Cl)c(N)c(Cl)c2)CC1	1.0	1	0.866	0.826
11	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)N4CCC4)CC3)c3c2cccc3)cccc1	1.0	0	0.005	0.964
11	N#CC1(c2nc(C3CCCN3)cc(C(F)(F)F)c2)CC1	1.0	1	0.878	0.673
11	O=S(=O)(Nc1cc(Cl)ccc1Cn1nnnc1C1CC1)c1ccc(Cl)cc1	1.0	1	0.939	0.963
11	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(OCC)c(Cl)c2)CC1	1.0	1	0.827	0.978
11	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)NCCc2ccccc2)cc1	1.0	1	0.913	0.986
11	CC(C)S(=O)(=O)NCCN(Cc1ccc(Cl)cc1)C(=O)c1ccc(Cl)cc1	1.0	1	0.924	0.977
11	O=C(O)c1ccccc1Oc1c(F)cc(C(F)(F)F)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.961	0.965
11	O=C(NCCN1CCN(C(=O)Nc2ccccc2)CC1)c1cc(C(F)(F)F)ccc1F	1.0	1	0.493	0.978
11	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1	1.0	1	0.998	0.963
11	Cc1ccccc1C(=O)Nc1ccc(S(=O)(=O)NC2CCN(C(=O)CCCN)CC2)cc1Cl	1.0	1	0.459	0.969
11	O=S(=O)(Nc1cc(Cl)ccc1Cn1cncn1)c1cc(Cl)ccc1	1.0	1	0.916	0.972
11	CC(=O)C1=C(O)C(=O)N(c2cc(C)ccc2)C1C1CCCCC1	1.0	1	0.933	0.922
11	CS(=O)(=O)Nc1cccc(C(=O)Nc2ccccc2)c1Cl	1.0	1	0.778	0.988
11	O=C(NCCNC(=O)c1ccccc1)c1ccccc1	1.0	1	0.642	0.995
11	CC1CCN(C(=O)c2cccc(CO)c2NC(=O)c2ccccc2)CC1	1.0	1	0.829	0.982
12	Cc1ccc(N2C(=O)C(O)=C(C(=O)C(C)(C)C)C2C2CCCCC2)cc1	1.0	1	0.998	0.901
12	CSc1cc(C(=O)NC)c(NC(=O)Nc2ccc(Cl)cc2)cc1	1.0	1	0.822	0.984
12	NS(=O)(=O)c1ccc(Cl)c(C(F)F	0.0	0	0.0	0.0
12	COc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.8	0.994
12	Nc1ccc(S(=O)(=O)NC(=O)Nc2ccc(F)cc2F)cc1	1.0	1	0.806	0.983
12	COc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2C(=O)Nc2ccccc2)cc1	1.0	1	0.83	0.989
12	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)cccn1	1.0	1	0.938	0.979
12	CSc1cc(-c2ccc(F)cc2)c(-c2ccccc2)cc1Nn1cc(=O)c2c(C)cccc2N(C)C1=O	0.0	0	0.0	0.0
12	CCCCCc1ccc(C(=O)Nc2ccc(S(=O)(=O)NC)cc2)cc1	1.0	1	0.514	0.989
12	O=C(O)c1c(F)cccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.947	0.96
12	CNc1c(Cl)ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ncccn2)c1	1.0	1	0.867	0.958
12	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(OC(=O)c3ccccc3)c3c2cccc3)CC1	1.0	1	0.632	0.971
12	Cc1cc(C)c(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.944	0.978
12	CC(=O)C1=C(O)C(=O)N(c2cccc(C)c2)C1c1ccc(Br)cc1	1.0	1	0.998	0.948
12	CS(=O)(=O)c1ccc(C(=O)NCCN2CCCCC2)cc1Cl	1.0	1	0.736	0.983
12	COc1ncc(C(=O)OC(C)(C)C)cc1	1.0	1	0.567	0.984
12	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c3ccccc23)CC1	1.0	1	0.52	0.969
12	COc1ccccc1Cc1c(O)n2nc(N)nc2nc1C1CCCCC1O	1.0	1	0.999	0.699
12	O=C(NCCN1CCCCC1)c1cccc(Oc2ccccc2)c1	1.0	1	0.676	0.99
12	N#CSc1nc2nc(N)nc(Cl)c2[nH]1([BH-]	0.0	0	0.0	0.0
12	COc1ccc(SCc2nc3nc(Cc4ccccc4)nn3c(O)c2)c(OC)c1	1.0	1	0.908	0.946
12	O=C(c1cnccc1)c1ccc(F)cc1CCC1C2CC(O)=C3CCCC3(C)C(=O)CC21(CCc1ccc(O)cc1)C(C(=O)O)N1CCCC1	0.0	0	0.0	0.0
12	O=S(=O)(Nc1nc(Cl)c(Cl)s1)c1cccc(Cl)c1	1.0	1	0.837	0.963
12	CC(=O)NCCc1c(Cl)cccc1Cl	1.0	1	0.74	0.987
12	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.86	0.977
12	Nc1nn2c(O)c(Cc3ccc(Br)cc3)c(C3CC3)nc2n1	1.0	1	1.0	0.922
12	CS(=O)(=O)Nc1cc(-c2cccc(C(F)(F)F)c2)ccc1C1CC1	1.0	1	0.788	0.975
12	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)N3CCCCC3)c3c2cccc3)CC1	1.0	1	0.627	0.963
12	CC(C)C(=O)N1CCN(Cc2ccc(C(F)(F)F)cc2)CC1	1.0	1	0.831	0.985
12	CCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(C)c1	1.0	1	0.998	0.937
12	CC(=O)C1=C(O)C(=O)N(c2cccc(C)c2)C1C1CCCCC1	1.0	1	0.933	0.922
12	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1ccc(O)c(CF)c1	1.0	1	0.819	0.921
12	O=S(=O)(Nc1cc(Cl)ccc1Cn1cnc2ccccc21)c1ccc(Cl)c(Cl)c1	1.0	1	0.978	0.972
12	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1C	1.0	1	0.878	0.958
12	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)cc1	1.0	1	0.909	0.982
12	CC(=O)NCc1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.708	0.988
12	O=S(=O)(Nc1cc(C(F)(F)F)ccc1)C1CCCCNS(=O)(=O)c2ccc(C(=O)NCCN3CCCCC3)cc21	1.0	0	0.005	0.566
12	Nc1nn2c(O)c(Cc3ccc(Cl)cc3)c(Cc3nc4ccccc4s3)nc2n1	1.0	1	0.994	0.924
12	O=C(NC(c1ccccc1)c1ccccc1)C(O)c1ccccc1	1.0	1	0.889	0.973
12	O=C(C1=C(O)C(=O)N(c2cnc(Cl)cc2)C1c1ccccc1)C1	0.0	0	0.0	0.0
12	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(F)cc2)cccc1C	1.0	1	0.952	0.982
12	CCCNC(=O)N1CCC(NS(=O)(=O)c2ccc(OC)cc2)CC1	1.0	1	0.781	0.983
12	CCCn1cc(C(=O)NCCN2CCCCC2)c2ccccc21	1.0	1	0.737	0.982
12	COc1cc(C(=O)NCc2ccc(F)cc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc(C(C)(C)C)c1	1.0	0	0.005	0.96
12	O=S(=O)(Nc1cc(Cl)ccc1Cn1cncn1)c1cccc(Cl)c1Cl	1.0	1	0.891	0.963
12	CC(=O)C1=C(O)C(=O)N(c2ccc(OC(F)(F)F)cc2)C1C1CCCCC1	1.0	1	0.99	0.898
12	O=S(=O)(Nc1ncc(Cl)nc1OCc1cc(Br)ccc1)c1cccc(F)c1	1.0	1	0.94	0.961
12	CNC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3c(C)cccc3)c3c2cccc3)C1	1.0	1	0.594	0.924
12	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)N4CCCC4)CC3)c3c2cccc3)cccc1	1.0	0	0.005	0.962
12	CS(=O)(=O)Nc1ccc([Si](C)(C)C)cc1	1.0	1	0.581	0.972
12	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1C1CCCCCCC1	1.0	1	0.994	0.894
12	Cn1ncc2c(Nc3ccc(OC(F)(F)F)cc3)nc(N)nc21	1.0	1	0.949	0.964
12	Nc1nn2c(O)c(Cc3cccc(F)c3)c(Cc3ccccc3)nc2n1	1.0	1	0.996	0.949
12	Cc1ccc(N2C(=O)C(O)=C(C(=O)C3CC3)C2C2CCCCC2)cc1	1.0	1	0.996	0.914
12	Cc1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	1	0.988	0.983
12	Cc1c(Cl)c(C(=O)Nc2ccc(F)cc2)cn1Cc1cccc(C(F)(F)F)c1	1.0	1	0.757	0.968
12	COc1cc(Oc2c(Cl)cc(Cl)cc2NS(=O)(=O)c2c(F)c(F)c(F)cc2)cnc1	1.0	1	0.958	0.945
12	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccn1	1.0	1	0.93	0.974
12	C(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.901	0.976
12	O=S(=O)(Nc1ncc(Cl)nc1OCc1cc(Br)ccc1)c1cccc(Cl)c1Cl	1.0	1	0.952	0.951
12	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2C(=O)NCCCNCc2ccc(Cl)cc2)C1c1ccc(Br)cc1	1.0	0	0.005	0.883
12	O=S(=O)(Nc1cc(Cl)cnc1Nc1ncc(Cl)cc1)(Cc1ccccc1)C(C)O	0.0	0	0.0	0.0
12	Cc1c(C(=O)c2cccc(Cl)c2Cl)cccc1OS(C)(=O)=O	1.0	1	0.86	0.972
12	N#Cc1ccc(Sc2cccc(C(=O)c3ccccc3)cc2)cc1	0.0	0	0.0	0.0
12	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(OC)cc2)CC1	1.0	1	0.839	0.985
12	COc1c(NS(=O)(=O)c2ccc(Cl)s2)nc(Cl)c(N2CCCCC2)c1	1.0	1	0.891	0.942
12	CC(=O)Nc1ccc(Oc2ccc(C(=O)NCCN3CCCC3)cc2)c(Cl)c1	1.0	1	0.658	0.984
12	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)ccc1	1.0	1	0.853	0.968
12	Nc1nn2c(O)c(Cc3cccc(C(F)(F)F)c3)c(S(=O)(=O)O)c(C3CC3)nc2n1	0.0	0	0.0	0.0
12	Cc1nnc(NC(=O)c2cccc(C(F)(F)F)c2)s1	1.0	1	0.781	0.983
12	Oc1c(Cl)cccc1Nc1ccc(Cl)cc1N=C(N)NCc1ccccc1I	1.0	1	0.838	0.926
12	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.908	0.983
12	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccnc(C)c2)cc1	1.0	1	0.9	0.975
12	Cc1c(CC(=O)OC(C)(C)C)cc(C(=O)O)cc1Cn1ccnc1	1.0	1	0.842	0.947
12	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.904	0.982
12	Nc1nn2c(Cc3ccc(F)cc3)c(S(=O)(=O)Nc3cccc(C(C)(C)C)c3)nc2n1	0.0	0	0.0	0.0
12	CCC(CC)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccnc(C)c2)cc1	1.0	1	0.873	0.963
12	CC(=O)c1ccc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cc1	1.0	1	0.622	0.956
12	CCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	1.0	0.935
12	CC(C)c1nc2nc(N)nn2c(O)c1Cc1ccc(Cl)cc1	1.0	1	1.0	0.937
12	CNc1nc(Br)cnc1NS(=O)(=O)c1cc(Cl)c(Cl)cc1	1.0	1	0.928	0.947
12	Nc1nn2c(O)c(Cc3cccc(C(F)(F)F)c3)c(CCCCCc3ccccc3)nc2n1	1.0	1	0.995	0.934
12	CC(=O)C1=C(O)C(=O)N(c2cc(C)ccc2)C1C1CCCCC1	1.0	1	0.933	0.922
12	CN(C)C(=O)CSc1nnc(-c2ccc(Cl)cc2)n2c1cccc2	0.0	0	0.0	0.0
12	Oc1c(Cc2ccc(Cl)cc2)ccc[n+]1[O-]	1.0	1	0.908	0.955
