Epoch	SMILES	Valid	Desired	ROCS	SA
24	O=C(Nc1ccccc1-c1ccccc1)c1ccccc1	1.0	1	0.44	0.995
24	O=C(NCC(=O)N1CCC2(CC1)COc1ccccc12)c1ccccc1	1.0	1	0.464	0.94
24	COc1ccccc1Cc1nc2cc(-c3ccccc3OC)ccc2oc1=O	1.0	1	0.462	0.975
24	COc1ccc(OC)c(C2=NN(C(=O)CCC3CCN(C(=O)CCC(C)C)C3)C(F)C(F)(F)F)cc2	0.0	0	0.0	0.0
24	COc1ccc(NS(=O)(=O)c2ccc(-c3cccc(Cl)c3)cc2)cc1	1.0	1	0.561	0.991
24	CCOC(=O)c1cnc(Oc2cccnc2)nc(N2CCOCC2)n1	0.0	0	0.0	0.0
24	NCCc1ccc(F)cc1	1.0	0	0.0	0.994
24	Cc1cncc(C(=O)Nc2ccccc2Cc2ccccc2)c1	1.0	1	0.458	0.988
24	Nc1ccc2ccccc2c1	1.0	0	0.0	0.994
24	O=C(O)c1ccccc1O	1.0	0	0.295	0.994
24	Nc1cccc(CCc2ccccc2)c1	1.0	1	0.545	0.994
24	COc1ccccc1NC(=O)OCCc1ccccc1	1.0	0	0.316	0.992
24	Nc1ncccc1-c1ccc(Cl)cc1Cl	1.0	0	0.317	0.986
24	O=C(NCCN1CCCCC1)c1ccccc1	1.0	1	0.451	0.993
24	COC(=O)C(Cc1ccccc1)NC(=O)Nc1ccc(N(C)C)cc1	1.0	1	0.462	0.97
24	O=C(NC(CCC(=O)N1CCCCCC1)c1ccccc1)c1ccc(Cl)c(Cl)c1	1.0	1	0.465	0.956
24	Cc1ccc(C(=O)NCCN2CCOCC2)cc1	1.0	1	0.428	0.991
24	CCCN(CCC)CCNC(=O)c1ccccc1	1.0	1	0.462	0.989
24	NOC(=O)c1cccc2ccccc12	1.0	1	0.444	0.987
24	Nc1ccc(C(=O)Nc2ccc(-c3ccccc3)cc2)cc1	1.0	1	0.485	0.994
24	Oc1cccc(-c2cc(N3CCOCC3)n3nccc3n2)n1	1.0	1	0.387	0.917
24	CC(C)CCNC(=S)Nc1cccc(C(C)C)n1	1.0	1	0.4	0.968
24	O=C(O)c1cccc(-c2ccco2)c1	1.0	1	0.494	0.99
24	O=C(Nc1ccccc1)c1c(Cl)cccc1Cl	1.0	1	0.55	0.994
24	COc1ccc(N2C(=O)c3ccc(NC(=O)c4cccc(Br)c4)cc3C2=O)cc1	1.0	1	0.354	0.984
24	O=C(NCc1ccco1)c1ccc(-c2ccco2)nc1	1.0	1	0.435	0.979
24	CCOc1c(C)cc(C)nc1C(=O)c1cc(Cl)ccc1Cl	1.0	1	0.437	0.969
24	O=C(NCCN1CCCCCC1)c1ccccc1	1.0	1	0.555	0.993
24	O=C(c1ccc(Cl)cc1)C1OC(n2ccc(Cl)c(Cl)c2)CCC1F	0.0	0	0.0	0.0
24	O=C(CCCN1CCC(CO)(c2ccccc2)CC1)c1ccc(Cl)cc1	1.0	1	0.502	0.974
24	Cc1cc(OCC(=O)NC(C)c2ccccc2)ccc1Cl	1.0	1	0.56	0.978
24	COc1ccccc1CNC(=O)c1cc(Cl)ccc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.428	0.983
24	CCCCCCc1ccc2ccc(Cl)cc2c1	1.0	0	0.0	0.991
24	CCC(=O)NN=Cc1cc(OC)ccc1O	1.0	1	0.42	0.978
24	CCNC(=O)Nc1ccc(N(C)C)cc1	1.0	1	0.429	0.991
24	O=C(Nc1cccc(C(=O)Nc2ccccc2)c1)c1ccccc1	1.0	1	0.585	0.995
24	COc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Cl)cc3C)cc2)cc1	1.0	1	0.412	0.991
24	COc1cc(Cl)ccc1C(=O)c1coc(C)c1	1.0	1	0.376	0.97
24	COc1ccccc1C(=O)Nc1ccc(C)cc1	1.0	1	0.351	0.995
24	Cc1c(F)c(F)c(F)c(F)c1F	1.0	1	0.381	0.972
24	Cc1ccc(NC(=O)c2cccs2)cc1	1.0	1	0.404	0.993
24	O=C(NCC(O)c1ccccc1)c1ccc(Cl)c(Cl)c1	1.0	1	0.514	0.978
24	COc1ccccc1NC(=O)CN(c1ccccc1)C=C(C)C	1.0	1	0.49	0.972
24	COc1cccc(C=NNC(=O)c2ccc(OC(C)C)c(OC(C)C)c2)c1	1.0	0	0.292	0.977
24	Fc1cccc(C[n+]2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)c1	1.0	1	0.414	0.458
24	O=C(NO)CCCC(=O)c1ccccc1	1.0	1	0.419	0.989
25	O=C1c2ccccc2C(=O)c2ccc(C3(O)CCCC3)cc21	1.0	1	0.54	0.972
25	Cc1ccccc1C(Nc1ccccc1[N+](=O)[O-])c1ccccc1	1.0	1	0.559	0.966
25	CNC(=O)c1cccc(-c2ccccc2C(=O)c2ccccc2)c1	1.0	1	0.539	0.99
25	O=C1CNc2ccc3ccccc3c2C1=O	1.0	1	0.431	0.958
25	Cc1cccnc1Nc1cccc(Cl)c1	1.0	1	0.47	0.989
25	COc1ccccc1C(=O)CCCN1C(C)CCCC1=O	1.0	1	0.496	0.951
25	O=C(Nc1ccccc1Cl)c1ccc2c(c1)OCCO2	1.0	1	0.512	0.99
25	COc1ccccc1N1CCN(CCCCc2ccccc2)CC1	1.0	1	0.423	0.99
25	COc1ccc2c(OC)cc(-c3ccncc3)nc2c1	1.0	1	0.5	0.985
25	COc1ccc2ccccc2c1	1.0	0	0.316	0.996
25	O=C(c1ccncc1)c1ccc(C(F)(F)F)cc1	1.0	1	0.498	0.988
25	Oc1ccccc1N1CCN(Cc2ccccc2)CC1	1.0	1	0.483	0.992
25	O=C(Nc1ccccc1)c1ccccc1I	1.0	1	0.428	0.994
25	O=C(Nc1ncc(Cl)cn1)c1ccccc1	1.0	1	0.448	0.989
25	CCCc1ccc(-c2ccccn2)cc1	1.0	1	0.432	0.993
25	O=C(CNCc1ccc(C(=O)Oc2ccc(Cl)cc2)cc1)C(F)()c1ccccc1	0.0	0	0.0	0.0
25	O=C(NO)c1ccc(CN(CC(=O)c2ccccc2Cl)c2ccccc2)cc1	1.0	0	0.0	0.98
25	CN(C(=O)c1cccc(Oc2ccc(Cl)cc2)cc1)C1CCOCC1	0.0	0	0.0	0.0
25	COc1cc(Cl)c(Cl)cc1N(Cc1ccccc1)C(=O)COC	1.0	1	0.529	0.979
25	O=C(NO)c1cccc(Cl)c1	1.0	0	0.0	0.991
25	COc1ccccc1NC(=O)c1ccccc1F	1.0	1	0.541	0.995
25	Nc1ncc(Br)cc1C(=O)c1ccccc1	1.0	0	0.318	0.986
25	Nc1cccc(-c2cccnc2)c1	1.0	1	0.443	0.99
25	O=C(NCCCc1ccccc1)c1cccc2c1C(=Cc1ccccc1)C(=O)cc1ccnc12	1.0	1	0.478	0.904
25	COc1cccc(Nc2nc(C(=O)O)cc3cscc23)c1	1.0	1	0.411	0.956
25	COc1ccccc1CNC(=O)c1ccc2c(c1)c1c(n2C)-c2ccccc2CC1	1.0	1	0.537	0.973
25	COc1ccccc1NC(=O)CNc1ccccc1F	1.0	1	0.437	0.992
25	O=C(Oc1ccccc1)c1cccc(Oc2ccccc2)c1	1.0	1	0.486	0.993
25	Cc1cccc(-n2cnc3ccccc3c2=O)c1	1.0	1	0.46	0.989
25	COc1ccccc1C(=O)Nc1ccc(Cl)cc1F	1.0	1	0.467	0.993
25	O=C(NCCc1ccccc1)C(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccccc1	1.0	1	0.55	0.96
25	COCc1sc(NC(C)=O)c2ccccc2n1	0.0	0	0.0	0.0
25	O=C(O)c1ccccc1Oc1ccc(C(F)(F)F)cc1	1.0	1	0.49	0.99
25	C=Cc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1	1.0	1	0.451	0.68
25	COCCN1C(=O)C(O)=C(C(=O)C(C)C)C1c1ccccc1	1.0	0	0.0	0.938
25	COc1ccc(NC(=O)Nc2ccc(Cl)cc2)c(C)c1	1.0	1	0.466	0.993
25	O=C(Nc1ccc(CC(NC(=O)c2cc(Cl)ccc2O)C(=O)c2ccccc2Cl)cc1)[nH]c1ccccc1	0.0	0	0.0	0.0
25	O=C1CCc2c(ccc3c2OCO3)N1	1.0	1	0.512	0.95
25	O=C(NCC(O)C(=O)O)c1cccc(C(F)(F)C(F)(F)F)c1	1.0	1	0.521	0.919
25	O=C(NCCCN1CCOCC1)C1CCN(C(=O)c2ccccc2Cl)CC1	1.0	1	0.438	0.982
25	Nc1cccc(-c2ccc(Cl)c(Cl)c2)c1	1.0	0	0.0	0.991
25	COCCCNc1ccc(S(=O)(=O)Nc2ccccc2C)cc1	1.0	1	0.458	0.988
25	O=C(NO)c1cccc(F)c1	1.0	1	0.397	0.991
25	O=C(NN=Cc1ccccc1)c1ccsc1	1.0	1	0.43	0.984
25	Cc1ccccc1NC(=O)c1cccc(OC(=O)N2CCCCC2)c1	1.0	1	0.431	0.988
25	O=C(NCc1ccccc1)c1ccc2ccccc2cc1	0.0	0	0.0	0.0
25	O=C(NCCc1ccccn1)c1ccc2ccccc2c1	1.0	1	0.419	0.99
25	COc1ccc(CNn2c(C)cc(C)nc2=O)cc1	1.0	0	0.309	0.969
25	Cc1ccc(C(=O)Nc2ccccc2OC(F)(F)F)cc1	1.0	1	0.411	0.991
25	COc1ccccc1COc1cccc(C(=O)Nc2ccc(F)cc2)c1	1.0	1	0.408	0.991
25	COc1ccc(C)cc1OCCCN1C(=O)c2ccccc2C1=O	1.0	0	0.0	0.987
25	Cc1ccc(-c2cc(C(=O)N3CCCc4ccccc4C3)c(C)cc2)cc1	1.0	1	0.504	0.985
25	Nc1ccc(C(=O)Nc2nc(-c3cccc(F)c3)cs2)cc1	1.0	1	0.487	0.987
25	COc1cccc(OCCNCC(O)c2ccccc2)c1	1.0	1	0.474	0.974
25	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1ccccc1	1.0	1	0.395	0.965
25	O=C(NCCc1ccc(Cl)cc1)c1ccc(Cl)c(Cl)c1	1.0	1	0.517	0.992
25	Cc1ccccc1-c1ccc2c(c1)OC(CN(C)CC1CCCCC1)c1ccccc12	1.0	1	0.521	0.908
25	COc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)c2ccccc2)cc1	1.0	1	0.453	0.991
25	Cc1ccc(Nc2ncccc2-c2ccccn2)cc1F	1.0	1	0.379	0.982
25	Nc1ccccc1C(=O)O	1.0	1	0.544	0.993
26	O=C(NS(=O)(=O)c1ccccc1[N+](=O)[O-])c1ccccc1	1.0	1	0.477	0.988
26	COc1ccc(-c2ccc(S(=O)(=O)NC(=O)C3CC3)cc2)cc1	1.0	1	0.478	0.988
26	O=C(CNc1ccc(C(F)(F)F)cc1)NN	1.0	1	0.39	0.982
26	CCCCN(C(=O)Nc1ccccc1)C1CCCCC1	1.0	1	0.495	0.987
26	Cc1ccc(-c2ccc3c(c2)OC(C)(C)C3)cc1	1.0	1	0.52	0.982
26	NC(=O)c1ccccc1	1.0	0	0.27	0.997
26	CCCS(=O)(=O)Nc1cccc(-c2c(-c3ccc(F)cc3)cccc2NS(=O)(=O)c2ccc(F)c(F)c2)cc1	0.0	0	0.0	0.0
26	Nc1cccc(C(F)(F)P(=O)(O)O)c1	1.0	0	0.0	0.948
26	COc1cc(NC(=O)c2cc(Cl)ccc2OCc2ccccc2)ccc1O	1.0	1	0.362	0.988
26	COc1ccc(C(=O)Nc2ncc(Cc3ccccc3Cl)cc2-c2ccccc2)cc1	1.0	1	0.529	0.98
26	Cc1cccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)c1	1.0	1	0.46	0.981
26	O=C(Nc1ccccc1Cl)c1ccc2ccccc2c1	1.0	1	0.522	0.994
26	COc1cccc(COc2ccccc2C(C)(C)O)c1	1.0	1	0.493	0.987
26	Cc1nc(O)c2c(Br)csc2n1	1.0	1	0.407	0.875
26	CCCCOc1ccc(Cl)cc1N1C(=O)CCC1=O	1.0	0	0.348	0.98
26	O=C(NCCN1C(=O)c2ccccc2C1=O)c1ccccc1	1.0	1	0.449	0.991
26	Nc1ccc2ccccc2c1	1.0	1	0.479	0.994
26	Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1	1.0	0	0.316	0.99
26	O=C(NCCCO)C(=O)c1ccc(Cl)cc1	1.0	1	0.527	0.986
26	Cc1ccccc1C(=O)NN=Cc1ccccc1	1.0	1	0.405	0.992
26	COc1ccc(-c2nc(CNC(=O)NC3CC3)ccc2-c2ccccc2)cc1	1.0	1	0.414	0.981
26	CC(=O)Nc1ccc(-c2ccccc2)cc1F	1.0	1	0.539	0.994
26	CCOc1ccc(NC(=O)c2ccccc2C)cc1	1.0	1	0.492	0.995
26	O=C(NCCNCc1ccccc1-c1ccccc1)c1cc(N2CCOCC2)ccc1	1.0	1	0.432	0.981
26	O=C(NCc1ccco1)c1ccc2[nH]c(-c3ccccc3)cc2c1	1.0	1	0.451	0.982
26	O=C(NCc1ccccc1)c1ccccc1	1.0	1	0.472	0.997
26	O=C(c1ccc2[nH]ccc2c1)C1CC2CCC(C2)C1	1.0	1	0.461	0.56
26	O=C(O)c1ccccc1CNc1ccccc1	1.0	1	0.646	0.993
26	O=C(NCCc1ccccc1)c1ccccc1Cc1ccc(Cl)cc1	1.0	1	0.45	0.991
26	COc1ccc(NC(=O)CN2CCN(S(=O)(=O)c3ccccc3)CC2)cc1	1.0	1	0.516	0.989
26	Cc1cccc(C)c1-c1ccc(C(CCN2CCCCC2)C(CN)CC(=O)O)cc1	1.0	1	0.465	0.834
26	COc1ccccc1C(=O)Nc1ccc(NC(=O)c2ccccc2)cc1	1.0	1	0.464	0.993
26	CCOC(=O)C(=O)Nc1ccc(OC(C)=CC)cc1	1.0	1	0.414	0.97
26	Cc1ccccc1CCNC(=O)c1cccc2ccccc12	1.0	1	0.385	0.991
26	COc1cccc(C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)c1	1.0	1	0.48	0.993
26	O=C(O)c1cccc2ccccc12	1.0	1	0.426	0.995
26	COc1ccccc1NC(=O)C(Cc1ccc(OC)c(Br)c1)=NCc1ccc(Cl)cc1	1.0	1	0.365	0.964
26	Nc1ccc(Oc2ccccc2)cc1	1.0	1	0.457	0.995
26	CC(C)(c1ccccc1)c1cccc(Cl)c1	1.0	1	0.469	0.991
26	Cc1ccccc1C(=O)Nc1cccc(-c2cncc(Oc3cncnc3)c2)c1	1.0	1	0.434	0.972
26	CCOC(=O)CCCCCCCCCOC(=O)c1ccccc1Cc1ccccc1	1.0	1	0.417	0.982
26	CNC(=O)Nc1ccc(C(Cc2ccccc2)c2ccccc2)ccc1	0.0	0	0.0	0.0
26	C=CCNC(=O)CN(c1ccc(Cl)cc1Cl)S(C)(=O)=O	1.0	1	0.429	0.967
26	COc1cc(Nc2cc(Cl)c(O)c(Cl)c2)ccc1C(C)=O	1.0	0	0.0	0.979
26	O=C(Cc1cccc(Cl)c1)C(C(=O)c1ccccc1)C(=O)O	1.0	1	0.435	0.95
26	O=C(Nc1ccc2c(c1)Cc1ccccc1-c1ccc(Cl)cc1)oc2ccccc1	0.0	0	0.0	0.0
26	O=C(NO)c1cccc(-c2cccc(-c3ccccc3)c2)c1	1.0	1	0.508	0.991
26	COc1ccc(C(=O)Nc2ccccc2C(=O)c2ccccc2)cc1	1.0	1	0.456	0.993
26	O=C(NCC(=O)N1CCCCC1)c1ccccc1	1.0	0	0.0	0.993
26	O=C(Nc1cccc(Cl)c1)Oc1ccccc1	1.0	1	0.456	0.993
26	O=C(Nc1ccc(Cl)cc1)c1cccc(-c2cscc2)c1	1.0	1	0.509	0.99
26	CSc1ccc(Oc2cc(O)cc(O)c2)cc1	1.0	1	0.453	0.979
26	CCCCCCCCCCCCCCCc1nn[nH]n1	1.0	1	0.45	0.975
26	O=C(CN(c1ccccc1)c1ccc(F)cc1)N(Cc1ccccc1)c1ccccc1	1.0	1	0.422	0.979
26	O=C(Nc1ccc(F)cc1)c1cccc(C(=O)NCc2ccc(Cl)c(Cl)c2)c1	1.0	1	0.449	0.989
26	CNc1cccc2cccnc12	1.0	1	0.412	0.987
26	CCNC(=O)Nc1cc(-c2c(N)nc(O)n2CCC=NCC)ccc1O	1.0	1	0.545	0.814
26	Nc1ccc(Nc2ccccc2)cc1	1.0	1	0.428	0.994
26	CCCNC(=O)N1CCC(Nc2ncc(Cl)c(-c3cccs3)n2)CC1	1.0	0	0.308	0.956
26	Nc1ccccc1NC(=O)C=Cc1cccc(Cc2ccccc2)c1	1.0	1	0.522	0.985
27	COc1ccccc1NC(=O)c1ccc(Cl)cc1	1.0	1	0.477	0.995
27	COc1ccccc1C(=O)Nc1ccc(Cl)cc1Cl	1.0	1	0.489	0.993
27	O=C1c2cccn2-c2ccccc21	1.0	1	0.415	0.977
27	O=C(Nc1ccccc1)c1ccc(Cl)s1	1.0	1	0.408	0.992
27	O=C(Nc1ccc(Cl)cc1)Oc1ccccc1	1.0	1	0.455	0.994
27	Cc1cc(CC(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)O)C(=O)O)coc1	0.0	0	0.0	0.0
27	COc1cc(Cl)ccc1C(=O)c1ccc(Cl)cc1	1.0	0	0.0	0.992
27	CNc1ccccc1-c1ccc(OCc2ccccc2OC(F)(F)F)cc1	1.0	1	0.532	0.981
27	Cc1ccc(N2CCN(c3c(C)cccc3C)CC2)cc1	1.0	1	0.472	0.989
27	CC(=O)c1ccccc1	1.0	1	0.532	0.997
27	Nc1ccccc1NC(=O)c1ccc(CNCc2cccc(Cl)c2)cc1	1.0	0	0.279	0.988
27	COc1ccc(C(=O)OCCN(C)C)cc1	1.0	1	0.392	0.992
27	O=C(c1ccccc1)c1ccc2c(c1)CC([Si](C)(C)C)O2	1.0	1	0.422	0.901
27	COc1cccc(OCC2CCCN2c2ncnc(C)c2[N+](=O)[O-])c1	1.0	1	0.632	0.902
27	CNc1ccc(C=Cc2cnccc2C)cc1	1.0	1	0.487	0.975
27	Nc1ccccc1-c1ccccc1Cl	1.0	1	0.458	0.993
27	Cc1cccc(Cl)c1	1.0	1	0.427	0.995
27	O=C(Cc1ccccc1)NO	1.0	0	0.23	0.993
27	COc1ccccc1C(=O)NCCNc1cccc(Cl)c1	1.0	0	0.315	0.99
27	O=C(Nc1ccc(Cl)nc1)c1ccccc1	1.0	1	0.526	0.993
27	CCc1ccc(Nc2cc(OC)ccc2C(=O)CC)cc1	1.0	1	0.453	0.986
27	O=C(Oc1ccc(Cl)cc1)c1cc(Cl)ccc1F	1.0	1	0.441	0.991
27	COc1c(N(C(=O)c2ccc(-c3ccccc3)cc2)c2ccccc2)ccc2ccccc12	1.0	1	0.461	0.977
27	COc1ccccc1NC(=O)c1cccc([N+](=O)[O-])c1	1.0	1	0.604	0.992
27	COc1ccc(S(=O)(=O)Nc2cccc(Cl)c2C(=O)c2ccccc2)cc1	1.0	1	0.437	0.985
27	COc1ccccc1NC(=O)c1ccc(Cl)cc1	1.0	1	0.535	0.995
27	Cc1ccc(Cc2cc(-c3ccc(F)cc3)nc(N)n2)cc1	1.0	1	0.477	0.983
27	NC(=O)c1ccc(-c2sc(-c3cncs3)cc2NCc2ccncc2)cc1	1.0	1	0.528	0.934
27	O=C(O)c1cccc(N(Cc2ccc(F)cc2)C(=O)CC(F)(F)F)c1	1.0	1	0.497	0.975
27	Cc1cccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)c1	1.0	1	0.503	0.968
27	O=C(Nc1ccc(NC(=O)N2CCCCC2)cc1)C1CCOCC1	1.0	1	0.556	0.984
27	COc1ccccc1C(=O)NC=Cc1ccc(Cl)cc1	1.0	1	0.411	0.983
27	COc1ccccc1Cn1cccc1CNc1cccc(C)c1	1.0	1	0.442	0.983
27	O=C(NCCOCCNCCO)c1ccccc1	1.0	1	0.477	0.987
27	CN(C)c1cccc(C(=O)Nc2ccccc2C(=O)Nc2ccccc2)c1	1.0	1	0.35	0.99
27	Nc1ccc(-c2ccc(-c3ccccc3)cc2)cc1	1.0	1	0.442	0.996
27	COc1ccccc1C(=O)c1cc(Cl)ccc1Cl)c1ccc(-c2ccoc2)cc1	0.0	0	0.0	0.0
27	COCc1ccc(C(=O)c2cc(Cl)ccc2Nc2c(Cl)ccc(Cl)c2Cl)cc1	1.0	1	0.459	0.975
27	O=C(c1ccccc1)c1ccc(Cl)c(Cl)c1	1.0	0	0.0	0.994
27	CCCn1ccc2cc(Cl)cc(C(C)NC(=O)c3cc(Cl)ccc3Cl)c2c1	0.0	0	0.0	0.0
27	Oc1ccccc1-c1ccccc1F	1.0	1	0.568	0.993
27	O=C(NCc1ccccc1)C(Cc1ccc(-c2ccccc2)cc1)OCc1cncc(Cl)c1	1.0	1	0.466	0.94
27	COc1ccc(N2C(=O)c3ccc(Cl)cc3C2=O)cc1	1.0	0	0.0	0.99
27	Cc1c(COc2ccccc2)cccc1[N+](=O)[O-]	1.0	1	0.43	0.99
27	CCCCCC(=O)Nc1cc(Cl)c(Cl)cc1C(=O)c1ccccc1	1.0	1	0.446	0.987
27	Nc1ccc(-c2ccccc2)cc1	1.0	1	0.558	0.996
27	O=C(NCCOC(=O)c1ccccc1)c1ccc(Cl)cc1	1.0	1	0.509	0.993
27	CC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2	1.0	1	0.457	0.689
27	Cc1cccc(Cl)c1OCC(=O)O	1.0	1	0.413	0.989
27	O=C(NS(=O)(=O)c1ccc(C(=O)O)cc1)c1cccc2c1CCO2	1.0	1	0.431	0.976
27	Nc1nc(-c2ccccc2)ccc1[N+](=)[O-]	0.0	0	0.0	0.0
27	O=C(O)C(=O)c1ccc2ccccc2c1	1.0	1	0.479	0.99
27	Nc1ccc(Cl)cc1	1.0	1	0.358	0.995
27	COc1cc(-c2ccccc2)cc(F)c1	1.0	1	0.509	0.994
27	O=C(Nc1ccccc1)c1cccc(C(=O)Nc2ccccc2)c1	1.0	0	0.0	0.995
27	O=C(Nc1ccccc1)c1ccc2ncccc2c1	1.0	1	0.434	0.993
27	CCCCCNC(=O)c1cccc(C(=O)NCCCC)n1	1.0	0	0.255	0.985
27	O=C(NCc1ccc(F)cc1)c1cccc(Cl)c1Cl	1.0	1	0.442	0.991
27	O=C(O)c1cc(NC(=O)c2ccccc2F)ccc1Cl	1.0	1	0.425	0.992
27	Nc1ccc(-c2cc(C(F)(F)F)ccc2-c2ccccc2)cc1	1.0	1	0.519	0.988
28	O=C(COc1ccc(Cl)cc1)NN	1.0	0	0.341	0.991
28	CCOC(=O)C(=O)c1ccccc1[N+](=O)[O-]	1.0	1	0.411	0.983
28	C=CCc1c(OC)cccc1OCc1c(CC)cccc1C	1.0	1	0.451	0.972
28	O=C(NCc1ccccc1Br)c1cccc(F)c1	1.0	1	0.477	0.992
28	O=C(O)c1ccccc1-c1noc(-c2ccccc2)c1	1.0	1	0.552	0.987
28	O=C(Nc1ccccc1)c1cccc(C(F)(=O)NCc2ccccc2)c1	0.0	0	0.0	0.0
28	Nc1nccc(NCCc2ccccc2)n1	1.0	0	0.0	0.986
28	Cc1ccc(NC(=O)c2cccs2)cc1	1.0	1	0.501	0.993
28	COc1ccccc1C(=O)NCCNC(=O)c1ccccn1	1.0	1	0.414	0.989
28	CCOc1ccccc1-c1cccc(C(=O)Nc2cccc(C(C)CC)c2)c1	1.0	1	0.454	0.967
28	CN(C)Cc1ccccc1	1.0	1	0.45	0.996
28	Cc1c(-c2ccccc2)[nH]c(O)c1=O	0.0	0	0.0	0.0
28	O=C(O)c1ccccc1Nc1ccccc1	1.0	0	0.299	0.995
28	NC(=O)c1ccc(NC(=O)c2cccc(Cl)c2)cc1	1.0	0	0.0	0.994
28	CN(C)c1ccccc1C(=O)Nc1cccc(-c2ccccc2)c1	1.0	1	0.433	0.991
28	Cc1ccccc1C(=O)Nc1ccccc1N1CCCCCC1	1.0	1	0.435	0.991
28	COc1cccc(OC(=O)NN2CCCC2)c1	1.0	1	0.447	0.979
28	COc1cccc(NC(=O)Nc2csc(Cc3ccccc3)c2)c1	1.0	1	0.504	0.981
28	CC(C)(C)OC(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1	1.0	1	0.421	0.989
28	CCCCc1nc(NCc2ccccc2C)c2ccccc2n1	1.0	1	0.419	0.983
28	Nc1cccc(-c2ccccc2)c1	1.0	1	0.482	0.995
28	COc1ccc(NC(=O)Nc2ccccc2)cc1	1.0	1	0.465	0.996
28	O=C(c1ccncc1)c1ccc(-c2ccc(F)cc2)cc1	1.0	1	0.411	0.991
28	Cc1csc(NC(=O)c2ccccc2C(F)(F)F)n1	1.0	1	0.418	0.983
28	Cc1ccccc1NC(=O)Nc1cccc(C(=O)NCc2ccccc2)c1	1.0	1	0.491	0.991
28	COc1ccc(CCC(O)=CC(=O)c2cccc(I)c2)cc1	1.0	1	0.492	0.972
28	O=C(Nc1ccc(C(=O)N2CCC(O)C2)cc1)c1cccc(Cl)c1	1.0	1	0.381	0.973
28	O=C(NCCN1CCOCC1)c1cc(F)ccc1Cl	1.0	1	0.406	0.987
28	CCCC(=O)NCCCn1c2c(c3ccc(Cl)cc3c1O)CCN2	0.0	0	0.0	0.0
28	O=C(NO)c1ccc(F)cc1F	1.0	1	0.43	0.986
28	N#Cc1ccc(-c2nc(=O)n(CCN3CCCCC3)c3ccccc23)cc1	1.0	1	0.432	0.971
28	Nc1cc(C(=O)c2ccccc2)ccc1	1.0	0	0.0	0.993
28	CCOc1ccccc1-c1ccccc1-c1cnc(N)cn1	1.0	0	0.332	0.979
28	Cc1ccccc1Cc1ccc(Cl)cc1F	1.0	1	0.55	0.99
28	COc1cccc(CNC(=O)N2CCC(c3ccccc3)C2)c1	1.0	1	0.47	0.971
28	Oc1ccc(Cc2ccccc2)c2ccc(-c3ccc(C(O)CCO)cc3)cc12	1.0	1	0.494	0.942
28	COc1ccccc1CNC(=O)c1cccnc1	1.0	1	0.46	0.992
28	O=C(OCc1ccccc1F)c1ccc(O)cc1	1.0	1	0.429	0.992
28	Cc1cccc(CNC(=O)c2ccc(Oc3nccnc3-c3ccoc3)cc2)n1	1.0	1	0.478	0.954
28	COc1ccc(CCN2CCc3cc(OC)c(OC)cc3CC2)cc1	1.0	1	0.506	0.986
28	O=C(NC(C(=O)c1ccccc1)c1ccccc1)C1c2ccccc2C=Cc2ccccc21	1.0	1	0.521	0.912
28	CNC(=O)C(CCCN=C(N)N)=Nc1ccc(Cl)cc1	1.0	1	0.475	0.92
28	O=C(C(C(=O)Nc1cccc2ccccc12)c1ccc(Cl)cc1)C(CN(C)C)CO	1.0	1	0.575	0.847
28	O=C(NCC1CCOCC1)c1cccc(OCc2ccccc2)c1	1.0	1	0.571	0.987
28	Cc1cccc(NC(=O)Nc2ccc(C(F)(F)F)cc2)c1	1.0	1	0.393	0.991
28	Cc1nc(-c2ccccc2)s1	0.0	0	0.0	0.0
28	CCC(NC(=O)c1cccc([N+](=O)[O-])c1)CCO	1.0	1	0.46	0.956
28	CCOC(=O)CCCCCNC(=O)COc1ccccc1Cl	1.0	1	0.468	0.988
28	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.441	0.977
28	O=C(NS(=O)(=O)c1ccc(F)cc1)c1ccccc1	1.0	0	0.0	0.993
28	O=C(NCCCOc1ccccc1)c1cccc(F)c1	1.0	1	0.383	0.993
28	O=C(NNC(=O)c1cccc2ccccc12)c1ccccc1	1.0	1	0.366	0.992
28	O=C(c1ccc(F)cc1)c1coc2ccccc2c1	0.0	0	0.0	0.0
