Epoch	SMILES	Valid	Desired	RDKit_Supermolecule_TanimotoCombo	SA
10	COc1ccc(CC(=O)Nc2ccc(S(=O)(=O)c3ccc(C)cc3)cc2)cc1	1.0	0	0.108	0.989
10	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1	1.0	1	0.331	0.963
10	Cc1ccccc1S(=O)(=O)NCc1ccc(C#N)cc1	1.0	0	0.104	0.987
10	Oc1cc(CSc2cccc(F)c2F)nc2nn(CCCN3CCCCC3)cc12	1.0	1	0.219	0.91
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccc(Cl)nc2)cc1	1.0	0	0.193	0.972
10	O=S(=O)(Nc1cc(Cl)cc(Cl)c1)c1cc(Cl)ccc1	1.0	0	0.104	0.987
10	Oc1cc(CSc2cccc(Cl)c2Cl)[nH]n1	1.0	0	0.133	0.888
10	N#CC1(c2ccc(Cl)cc2)CCN(CCCNS(=O)(=O)c2ccc(Cl)cc2)CC1	1.0	0	0.114	0.963
10	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(Cl)cc(Cl)c1	1.0	1	0.474	0.908
10	Oc1cc(CSc2cccc(F)c2F)nc2nc(CCCCc3ccccc3)nc12	0.0	0	0.0	0.0
10	Cc1cccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)c3cnco3)cc2)n1	1.0	0	0.194	0.916
10	N#Cc1cccnc1Nc1ccc(Cl)cc1	1.0	0	0.103	0.986
10	COC(=O)CCc1c(O)c(O)c(O)c2c1CC([N+](=O)[O-])Cc1cc(C(=O)Nc3ccccc3)c(C)cc21	1.0	0	0.005	0.724
10	Oc1cc(CSc2cccc(F)c2F)nc2nc(CCCCO)nc12	0.0	0	0.0	0.0
10	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	1	0.368	0.98
10	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc1	1.0	1	0.209	0.98
10	Oc1cc(CSc2ccccc2F)nc2nc(Cc3ccccc3)nn12	1.0	0	0.115	0.953
10	O=C(O)c1c(Oc2ccccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.296	0.986
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(CN)nc(N)nc2)cc1	1.0	1	0.336	0.95
10	Nc1nn2c(O)c(Cc3ccc(Cl)cc3)c(C3CC3)nc2n1	1.0	1	0.278	0.93
10	Oc1cc(CSc2cccc(F)c2F)nc2nc(CCc3ccccc3)nn12	1.0	1	0.274	0.935
10	CCCCCCc1nc2nc(N)nn2c(O)c1Cc1cc(Cl)c(Cl)cc1	1.0	1	0.567	0.931
10	COc1ccc(NC(=O)NCc2ccccc2F)cc1O	1.0	0	0.095	0.988
10	O=C(c1cnncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.195	0.971
10	O=C(NC1CCN(Cc2ccc3cc(F)ccc3c2)CC1)NS(=O)(=O)c1ccccc1	1.0	0	0.111	0.975
10	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCCCC1	1.0	1	0.308	0.928
10	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1	1.0	1	0.331	0.963
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(NCC(=O)O)nccn2)cc1	1.0	1	0.315	0.951
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(N)ncnc2)cc1	1.0	1	0.267	0.965
10	CC(C)Oc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.191	0.977
10	Oc1cc(CSc2cccc(F)c2F)nc2nc(CCCC(F)(F)F)nn12	1.0	1	0.315	0.88
10	Cc1c(-c2ccccc2)cccc1NS(=O)(=O)c1ccc(C(C)(C)C)cc1	1.0	0	0.101	0.986
10	Cc1cc(Oc2ccc(F)cc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc(C(F)(F)F)c1	1.0	1	0.407	0.956
10	Oc1cc(CSc2cccc(F)c2F)nc2nc(CCCCF)nn12	1.0	1	0.33	0.883
10	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(NS(=O)(=O)c3cccc(C(C)(C)C)c3)cc2)ccc1	1.0	0	0.005	0.962
10	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c(C)nccc2C#N)cc1	1.0	1	0.209	0.957
10	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(OCc3ccccc3)c3c2cccc3)CC1	1.0	0	0.153	0.974
10	CCCCc1ncc(C=C(Cc2ccccc2)C(=O)CC=C2CC3CCC(C3)N2C)cn1	1.0	1	0.25	0.194
10	OS(=O)(=O)c1ccc(F)cc1Cl	1.0	0	0.029	0.984
10	Oc1cc(CSc2cccc(F)c2F)nc2nc(Cc3ccccc3)nn12	1.0	0	0.139	0.937
10	COc1ccc(C(C)(C)c2cc(Cl)ccc2C(=O)c2ccncc2)cc1	1.0	1	0.292	0.975
10	CC(=O)C1=S(O)(O)Nc2cc(F)ccc2C1=O	1.0	0	0.142	0.577
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	0	0.18	0.975
10	Oc1cc(CSc2cccc(F)c2F)nc2nc(CCc3ccccc3)nn12	1.0	1	0.274	0.935
10	Cc1cc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)c(C)nc1	1.0	0	0.139	0.933
10	Nc1nn2c(O)c(Cc3ccccc3)c(C3CC3)nc2n1	1.0	1	0.58	0.937
10	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(Cl)c(Cl)cc1	1.0	1	0.501	0.923
10	CC(C)(c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1)c1cccnc1	1.0	0	0.18	0.958
10	CC(=O)C1=C(O)C(=O)N(c2ccccc2)C1C1CCCCC1	1.0	1	0.409	0.935
10	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1	1.0	1	0.408	0.963
10	CCCCCCCc1nc2nc(N)nn2c(O)c1Cc1cc(Cl)ccc1	1.0	1	0.609	0.937
10	Oc1cc(CSc2cccc(F)c2F)nc2c(C(Nc3ccc(Cl)cc3)c3ccccc3)nncc21	1.0	0	0.005	0.784
10	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)N(C)C)CC3)c3c2cccc3)cccc1	1.0	0	0.151	0.965
10	Cc1cc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc1	1.0	1	0.325	0.982
10	Oc1cc(CSc2ccccc2F)nc2nc(Cc3ccccc3)nn12	1.0	0	0.115	0.953
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2cc(Cl)c(C(=O)Nc3cc(Cl)cc(Cl)c3)cc2)cc1	1.0	0	0.134	0.976
10	Cc1cc(CC(=O)c2ccc(Cl)cc2)cn2ccnc12	1.0	0	0.135	0.967
10	Oc1cc(CSc2ccccc2Cl)nc2nc(Cc3ccccc3)nn12	1.0	0	0.125	0.953
10	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3)c3c2cccc3)CC1	1.0	0	0.138	0.974
10	Nc1nn2c(O)cc(CSC(=O)c3ccccc3)nc2n1	1.0	1	0.349	0.921
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)cc1	1.0	0	0.108	0.983
10	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(Cl)cc(Cl)c1	1.0	1	0.474	0.908
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2ccc(F)cc2)cc1	1.0	1	0.263	0.983
10	CCCCCCCc1nc2nc(N)nn2c(O)c1Cc1cc(Cl)c(Cl)cc1	1.0	1	0.603	0.931
10	Cc1cccc(C(=O)Nc2ccc(S(=O)(=O)Nc3ccccc3N3CCCCC3)cc2)c1	1.0	1	0.262	0.983
10	COc1nc(C(=O)c2ccc(Cl)cc2)cn2cc(Cl)cc12	1.0	0	0.13	0.952
10	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1	1.0	1	0.331	0.963
10	CC1CCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1	1.0	1	0.295	0.97
10	Oc1cc(CSc2ccc(F)cc2F)nc2[nH]ncc12	1.0	0	0.163	0.926
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)cncn2)cc1	1.0	1	0.296	0.958
10	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)ccc2)C1C1CCCCC1	1.0	1	0.421	0.92
10	CC(C)NS(=O)(=O)c1ccc(CNC(=O)c2cccc3c2cnn3C2CCCCCC3CCCCCC32)cc1	1.0	0	0.005	0.702
10	N#Cc1cc2c(cc1)[nH]c(O)c1c(=O)n(Cc2ccc(F)cc2)c1-c1ccc(C(F)(F)F)cc1	0.0	0	0.0	0.0
10	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.189	0.977
10	CCCC(=O)Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.085	0.99
10	Oc1cc(CSc2cccc(F)c2F)nc2nc(Cc3ccccc3)nn12	1.0	0	0.139	0.937
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(NCCO)nccn2)cc1	1.0	1	0.336	0.954
10	Oc1cc(CSc2cccc(F)c2F)nc2nc(Cc3ccccc3)nn12	1.0	0	0.139	0.937
10	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Oc3cc(Cl)ccc3)cc2)ccn1	1.0	0	0.191	0.969
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2cc(Cl)ccc2C(=O)c2ccncc2)cc1	1.0	1	0.213	0.976
10	O=C(NC(=O)c1cccnc1)c1ccc(Cl)cc1	1.0	0	0.064	0.991
10	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cc(S(C)(=O)=O)ncc2)cc1	1.0	1	0.233	0.957
10	CC(=O)Nc1ccc(NS(=O)(=O)c2ccc(Cl)s2)cc1	1.0	0	0.104	0.985
10	CC(=O)N1CC(C)(C(=O)Nc2c(F)cccc2)C1c1ccc(Br)cc1	1.0	0	0.186	0.84
10	N#Cc1cccn1CCc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1	1.0	1	0.374	0.934
11	Cn1ncc2c1ccc[n+]2[O-]	1.0	0	0.036	0.842
11	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(NC(C)=O)c(C)c2)cc1	1.0	1	0.214	0.98
11	Cc1c(COc2ccc(F)cc2)cccc1C(=O)c1cc(Cl)ccc1	1.0	0	0.132	0.986
11	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.194	0.98
11	COc1ccc(Cc2c(O)n3nc(N)nc3nc2C2CC2)cc1	1.0	1	0.562	0.936
11	COc1cc2c(Nc3ccc(NS(=O)(=O)c4ccc(Cl)cc4)c(Cl)c3)c(C)ccc2cc1O	1.0	0	0.173	0.965
11	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(CN)ncn2)cc1	0.0	0	0.0	0.0
11	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccccc1	1.0	1	0.317	0.973
11	Oc1cc(CSc2cccc(F)c2F)nc2nc(C3CCCC3)nn12	1.0	1	0.269	0.906
11	CCCCc1nc2nc(N)nn2c(O)c1Cc1cc(Cl)cc(N)c1	1.0	1	0.493	0.897
11	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NCC3CCOCC3)cc2)cccn1	1.0	0	0.126	0.975
11	CC1CCN(C(=O)C(Cc2ccccc2)c2ccccc2)CC1	1.0	1	0.295	0.97
11	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)N(C)C)CC3)c3c2cccc3)cccc1	1.0	0	0.151	0.965
11	Cc1[n+]([O-])cc(C(=O)c2cc(Cl)ccc2Nc2ccc(Cl)cc2)cc1	1.0	1	0.277	0.962
11	Cc1[n+]([O-])cc(C(=O)c2cc(Cl)ccc2)c(O)c1	1.0	0	0.1	0.94
11	Oc1cc(CSc2ccccc2F)nc2ncccn12	0.0	0	0.0	0.0
11	Cn1ncc(C(=O)c2cccc3cccnc23)c1Occccc1	0.0	0	0.0	0.0
11	O=S(=O)(Nc1cc(Cl)ccc1Cn1cncn1)c1cccc(F)c1	1.0	1	0.264	0.972
11	CC(=O)NCc1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.109	0.988
11	COc1c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nccn1	1.0	1	0.293	0.963
11	O=S(=O)(Nc1ccc(F)cc1)c1cc(Cl)ccc1Cl	1.0	0	0.164	0.99
11	Cc1c(Cl)cccc1S(=O)(=O)Nc1cccc2c1ccn2C(=O)O	1.0	0	0.134	0.965
11	c1ccc(Cc2ccc(-c3nc4cc(Cc5ccccc5)ccc4c(O)c3)cc2)cc1	1.0	0	0.089	0.979
11	O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(NC3CCOC3)cc2)cc1	1.0	1	0.362	0.922
11	CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.188	0.979
11	Cc1cc(Oc2ccccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ncc1	1.0	1	0.367	0.977
11	Cn1nc(C(C)(C)C)cc1NS(=O)(=O)c1ccc(Cl)cc1Cl	1.0	0	0.143	0.965
11	N#Cc1ccc(Cn2cncc2Cc2cc(Cl)ccc2C(=O)c2ccncc2)cc1	1.0	1	0.272	0.952
11	CC(=O)C1=C(O)C(=O)N(c2ccc(F)cc2F)C1C1CCCCC1	1.0	0	0.156	0.902
11	O=C(O)c1c(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(F)c(Cl)c2)cccc1	1.0	1	0.289	0.969
11	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nccn1	1.0	0	0.166	0.962
11	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1	1.0	1	0.331	0.963
11	Cc1nn(Cc2ccc(F)cc2)c(C)c1C	1.0	0	0.075	0.988
11	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Br)cc1	1.0	1	0.267	0.967
11	Cn1nc2nc(N)nn2c(O)c1Br	0.0	0	0.0	0.0
11	Cc1ccc(N2C(=O)C(O)=C(C(=O)c3ccccc3)C2C2CCCCC2)cc1	1.0	1	0.377	0.933
11	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c(N)cccc2)cc1	1.0	1	0.219	0.98
11	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c(N)cccc2)cc1	1.0	1	0.223	0.975
11	Oc1cc(CSc2cccc(F)c2F)nc2nc(CCCCc3ccccc3)nn12	1.0	1	0.255	0.933
11	c1cc(S(=O)(=O)Nc2ccc(F)cc2)cnc1C	1.0	0	0.128	0.988
11	Oc1cc(CSc2cccc(F)c2F)nc2nc(Cc3ccccc3)nn12	1.0	0	0.139	0.937
11	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nccc1	1.0	0	0.179	0.971
11	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCCCC2)cc1	1.0	0	0.185	0.975
11	O=S(=O)(Nc1cc(F)ccc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1	1.0	1	0.305	0.962
11	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(F)cc2F)C1c1cccc(C(F)(F)F)c1	1.0	1	0.418	0.889
11	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(NCCC(N)=O)cc2)ccc[n+]1[O-]	0.0	0	0.0	0.0
11	CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.201	0.981
11	O=S(=O)(Nc1c(F)cccc1F)c1cc(Cl)ccc1Cl	1.0	0	0.171	0.983
11	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnccc2)cc1	1.0	0	0.199	0.983
11	Oc1cc(CSc2cccc(F)c2F)nc2nc(CCCCc3ccccc3)nc12	0.0	0	0.0	0.0
11	CN(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c[n+]([O-])c(C)cc2)cc1	1.0	1	0.209	0.948
11	O=C(c1ccccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCC2)cc1	1.0	0	0.194	0.984
11	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(Cl)cc(Cl)c1	1.0	1	0.474	0.908
11	O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Cl)cc1	1.0	0	0.173	0.994
11	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(N)ccnc2)cc1	1.0	1	0.235	0.967
11	CC(CC(=O)c1cc(Cl)ccc1Cl)O2N	0.0	0	0.0	0.0
11	CCCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.556	0.937
11	Cc1ccccc1Cc1c(O)n2nc(N)nc2nc1C1CC1C	1.0	1	0.767	0.702
11	Oc1cc(CSc2cccc(F)c2F)nc2nc(C3CCCC3)nn12	1.0	1	0.269	0.906
11	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)c3c2C(=O)N(c2ccncc2)C3=O)cc1	1.0	0	0.196	0.952
11	O=S(=O)(Nc1cc(Cl)ccc1Cn1cncn1)c1cccc(Cl)c1	1.0	1	0.222	0.972
11	Cc1nnnn1Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1c1cncc(Cl)c1	1.0	1	0.247	0.907
11	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(Cl)ccc1	1.0	1	0.61	0.929
11	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(OCc3ccccc3)cc2)(CC)CC1	1.0	0	0.138	0.963
11	CC(=O)c1cccn1Cc1c(Cl)cccc1Cl	1.0	0	0.111	0.973
11	COc1nc(Br)cnc1NS(=O)(=O)c1cccc(Cl)c1	1.0	0	0.114	0.963
11	Oc1cc(CSc2cccc(F)c2F)nc2nc(Cc3ccccc3)nn12	1.0	0	0.139	0.937
11	Cc1nnnn1Cc1ccc(Cl)cc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.264	0.965
11	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccnc(F)c2)cc1	1.0	0	0.197	0.969
11	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)c	0.0	0	0.0	0.0
11	COc1c(NS(=O)(=O)c2ccc(-c3ccc(Cl)s3)c(F)c2)cccc1O	1.0	0	0.093	0.963
11	c1ccc(Nc2nc(NCCN3CCCC3)nc(N3CCCCC3)n2)cc1	1.0	0	0.153	0.974
11	COc1ncccc1NS(=O)(=O)c1cccc(C)c1Cl	1.0	0	0.131	0.976
11	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(CO)cc2)cc1	1.0	1	0.202	0.977
11	COc1nc(Br)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.139	0.95
11	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(Br)c(Cl)c(Cl)c1	1.0	1	0.563	0.864
11	Cc1c(C(=O)c2cc(Cl)ccc2)c(Oc2ccc(Cl)cc2)ccc1O	1.0	1	0.23	0.979
11	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(NCCN)cc2)cccn1	1.0	0	0.199	0.968
11	CCCc1nn2c(O)c(Cc3ccccc3)c(C)n2c1Oc1ccccc1	0.0	0	0.0	0.0
11	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c(Cl)c1	1.0	1	0.217	0.965
11	Oc1cc(CSc2cccc(F)c2F)nc2ccc(Oc3ccccc3C(=O)O)cc1	0.0	0	0.0	0.0
11	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(NC(=O)C(=O)Nc3ccccc3)cc2)ccn1	1.0	0	0.005	0.965
11	CCOC(=O)NCc1c(Cl)cccc1Cl	1.0	0	0.082	0.987
11	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)OCCCN(C)C)CC3)c3c2cccc3)cccc1	1.0	0	0.005	0.955
11	Oc1cc(CSc2cccc(F)c2F)nc2nccc(-c3ccccc3)c12	1.0	0	0.199	0.948
11	CCCC(=O)C1=C(O)C(=O)N(c2cc(Oc3ccc(C(C)(C)C)cc3)c3c(c2)C(=O)OC3)O1)C(C)C(=O)O	0.0	0	0.0	0.0
11	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.396	0.984
11	CC(C)(C)NC(=O)C(c1cccnc1)n1ccccn1	0.0	0	0.0	0.0
11	COc1ccc(NS(=O)(=O)c2ccc(N(C)C(=O)OC(C)(C)C)cc2)cc1	1.0	0	0.133	0.981
11	O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)c2ccccc2)cc1)c1ccccc1	1.0	0	0.159	0.987
11	Cc1ccccc1S(=O)(=O)Nc1ccc(C(=O)c2ccccc2)cc1	1.0	0	0.116	0.99
11	Oc1c(Cc2cccc(F)c2)c(Cl)ccc1Cc1cc(Cl)c(Cl)cc1	1.0	0	0.198	0.975
11	COc1c(NS(=O)(=O)c2ccc(Cl)s2)nc(C)n2c1CCC2	0.0	0	0.0	0.0
11	N#Cc1cccn1CCC(NS(=O)(=O)c1cnc(Cl)s1)c1ccc(Cl)cc1	1.0	1	0.266	0.808
11	O=S(=O)(Nc1c(F)cccc1F)c1ccccc1	1.0	0	0.152	0.99
11	Nc1nn2c(O)c(Cc3ccccn3)c(C3CC3)nc2n1	1.0	1	0.611	0.897
11	CCc1cc(Oc2cccc(C(=O)c3ccc(Cl)cc3)cc2)ccn1	0.0	0	0.0	0.0
11	CC(=O)C1=C(O)C(=O)N(c2ccc(F)cc2F)C1C1CCCCC1	1.0	0	0.156	0.902
11	CC1CCN(C(=O)C(CCn2cccc2C#N)NS(=O)(=O)c2cc(Cl)c(N)c(Cl)c2)CC1	1.0	1	0.257	0.801
11	O=C(O)c1c(Oc2nccnc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.223	0.974
12	O=C(c1cnccn1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(I)cc1	1.0	1	0.203	0.968
12	Cc1cc(Oc2ccc3c(c2)COc2cc(NS(=O)(=O)c4cccc(C(F)(F)F)c4)ccc2CC3)ccc1	1.0	0	0.005	0.95
12	Nc1nn2c(O)c(Cc3ccccc3)c(C3CC3)nc2n1	1.0	1	0.58	0.937
12	N#Cc1cc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ncccn2)ccc1	1.0	0	0.167	0.962
12	O=S(=O)(Nc1ccc(F)cn1)c1ccc(Cl)cc1	1.0	0	0.12	0.987
12	CCCCCCCc1nc2nc(N)nn2c(O)c1Cc1ccc(Cl)cc1	1.0	1	0.588	0.943
12	CC(C)c1nc2nc(N)nn2c1OCc1cc(Cl)ccc1	0.0	0	0.0	0.0
12	O=S(=O)(Nc1cccc(C(F)(F)F)c1)N1CCCC1	1.0	0	0.093	0.98
12	COc1ccc(Cc2c(O)n3nc(N)nc3nc2C2CC2)cc1	1.0	1	0.562	0.936
12	CCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.479	0.934
12	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(NC(=O)c3ccc(N)cc3)cc2)cc[n+]1[O-]	1.0	0	0.005	0.945
12	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cn2)cc1C	1.0	1	0.239	0.946
12	Oc1cc(CSc2cccc(F)c2F)nc2nc(C3CCCCC3)nn12	1.0	0	0.126	0.909
12	CCNC(=O)C(=O)c1cc(Br)c(Br)[nH]1	1.0	0	0.053	0.893
12	N#CSCCNC(=O)Cc1ccc(F)cc1Cc1ccc(Cl)cc1	1.0	0	0.195	0.959
12	O=S(=O)(Nc1c(C(=O)c2ccccc2)cccc1)c1ccccc1	1.0	0	0.195	0.991
12	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)c3ncco3)cc2)cc[n+]1[O-]	1.0	0	0.194	0.869
12	O=C(NCCN1CCCCC1)c1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.221	0.977
12	CN(C)C(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.182	0.971
12	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)(C)C)cc2)cccc1	1.0	1	0.209	0.977
12	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cccc1	1.0	1	0.213	0.98
12	COc1nn(C)c2c1c(NS(=O)(=O)c1cccc(Cl)c1Cl)ncn2	1.0	1	0.214	0.941
12	COc1nn(C(C)C)c2c1c(=O)cc(NS(=O)(=O)c1ccc(Cl)s1)n2Cc1cc(Cl)ccc1	1.0	1	0.268	0.873
12	CCCC(=O)N1CC(=O)N2C(CO)C(c3ccc(C#Cc4ccc(OC(F)(F)F)cc4)cc3)C2C1	1.0	0	0.137	0.65
12	CN(C)CCNc1c(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)c(F)cnc1	1.0	1	0.228	0.926
12	CC(C)(c1ccc(S(=O)(=O)c2ccccc2)cc1)c1cc(Cl)ccc1	1.0	0	0.086	0.984
12	CC(CC(=O)c1ccccc1)c1cc(O)ccc1	1.0	0	0.108	0.972
12	CCCCCc1ccc(C(=O)Nc2ncccn2)cc1	1.0	0	0.149	0.989
12	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)cnc(NCCO)n2)cc1	1.0	1	0.325	0.942
12	Cc1ccc(S(=O)ON2C(=O)c3ccccc3C2=O)cc1Cl	1.0	0	0.156	0.863
12	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(Cl)cc(Cl)c1	1.0	1	0.474	0.908
12	CC(C)C1(C2=CCS2)=NC(=O)CC1=O	0.0	0	0.0	0.0
12	O=S(=O)(Nc1c(F)cccc1F)c2ccccc2C1	0.0	0	0.0	0.0
