Epoch	SMILES	Valid	Desired	ROCS_CCR2_SDF	ROCS_Model3-4_SQ	SA
10	COc1c(S(=O)(=O)NC(Cc2ccccc2)C(=O)c2ccccc2)c(C)ccc1	1.0	0	0.895	0.08	0.95
10	c1ccc(N2CCN(Cc3cnco3)CC2)cc1Cl	1.0	0	0.962	0.065	0.973
10	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	0	0.937	0.08	0.98
10	CNS(=O)(=O)c1ccc(CNC(=O)c2cc(Cl)ccc2)cc1	1.0	0	0.843	0.039	0.99
10	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc2nonc12	1.0	0	0.978	0.088	0.935
10	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(C(F)(F)F)c1	1.0	1	0.991	0.152	0.958
10	COc1nc(CO)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.965	0.086	0.952
10	COc1nc(F)c(F)nc1NS(=O)(=O)c1ccc(Cl)s1	1.0	0	0.966	0.08	0.907
10	Cn1c(=O)c(NCc2ccccc2)ccc1F	1.0	0	0.941	0.044	0.974
10	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.961	0.08	0.983
10	Cc1cc(Oc2c(C(=O)O)cnc(C)c2)ccc1Oc1ncc(F)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.005	0.005	0.929
10	COc1c(Cl)ccc(N2C(=O)c3c(C2=O)cccc2NS(=O)(=O)C3C)c1	0.0	0	0.0	0.0	0.0
11	O=C(O)c1c(F)cccc1Oc1nc(Cl)cnc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.876	0.079	0.943
11	CCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.999	0.198	0.935
11	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(N)nccn2)cc1	1.0	0	0.932	0.088	0.966
11	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(F)cc2)cccc1	1.0	0	0.968	0.083	0.985
11	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccnc1[p+]c1	0.0	0	0.0	0.0	0.0
11	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Br)cc1	1.0	0	0.999	0.089	0.953
11	Cc1ncc(CSc2ccccc2F)cc1Cl	1.0	0	0.932	0.056	0.974
11	O=C(O)c1ccc(Oc2cc(Cl)cc(N3C(=O)cccc3N3CCCCC3)c2)cc1	1.0	0	0.75	0.059	0.961
11	CC(C)(c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1)C	1.0	0	0.943	0.081	0.977
11	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.949	0.092	0.983
11	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)cccc1	0.0	0	0.0	0.0	0.0
11	COc1nc(Br)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.941	0.086	0.95
11	COc1ccc(C(=O)Cn2nc(C)cc2C(=O)c2ccccc2)cc1	1.0	0	0.923	0.091	0.981
11	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(C)(C)C)cc1	1.0	0	0.942	0.083	0.977
11	CN1CCN(C2CC(=O)N(c3ccc(Cl)cc3)C2=O)CC1	1.0	0	0.951	0.099	0.952
11	COc1nn(C)c2c1c(NS(=O)(=O)c1cccc(Cl)c1Cl)nc(C)n2	1.0	0	0.941	0.081	0.936
11	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)N3CCCCC3)c3ccccc23)CC1	1.0	0	0.579	0.07	0.964
11	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1cc(Br)ccc1	1.0	0	0.942	0.081	0.978
11	CS(=O)(=O)Nc1cc(CN(Cc2ccc(F)cc2)CC(=O)N(C)C)ccc1Cl	1.0	0	0.796	0.046	0.971
11	CCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1Cl	1.0	1	1.0	0.164	0.916
11	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Br)cc2)cccn1	1.0	0	0.944	0.08	0.977
11	Nc1nn2c(O)c(Cc3cccc(Br)c3)c(C3CC3)nc2n1	1.0	1	1.0	0.149	0.913
11	Cc1ccc(-c2ccncc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	0	0.948	0.081	0.98
11	COc1nc(F)ccc1C1c2c(C(=O)Nc3ccccc3)noc2CCN1CCC(C)O	1.0	0	0.812	0.088	0.669
11	COc1nc(CO)ncc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.969	0.096	0.944
11	CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.952	0.069	0.981
11	CN(C)c1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)cc4Cl)CC3)CC2)cc1	1.0	0	0.005	0.005	0.946
11	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)ccc[n+]1[O-]	1.0	0	0.952	0.089	0.951
11	Cc1ccc(N2C(=O)C(O)=C(C(C)=CC3CC3)N2c2ccc(C)cc2)cc1	1.0	1	0.995	0.124	0.925
11	Cc1cc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)ccn1	1.0	0	0.797	0.096	0.944
11	CC1CCN(C(=O)C(CCn2cccc2C#N)NS(=O)(=O)c2cc(Cl)c(N)c(Cl)c2)CC1	1.0	0	0.8	0.067	0.801
11	CCc1ccc(N(C(=O)Cc2ccccc2)C(=O)c2ccccc2)cc1	1.0	0	0.927	0.055	0.986
11	O=C(O)c1ccccc1Oc1ccc(Cl)cc1CS(=O	0.0	0	0.0	0.0	0.0
11	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnccn2)cc1	1.0	0	0.919	0.064	0.968
11	CC(=O)C1=C(O)C(=O)N(c2ccc(F)cc2F)C1c1cc(Cl)ccc1	1.0	1	1.0	0.101	0.932
11	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2cc(Cl)c(Cl)cc2)cccc1	1.0	0	0.937	0.08	0.98
11	O=C(O)c1c(Oc2ccc(F)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	0	0.938	0.089	0.979
11	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	0	0.975	0.086	0.984
11	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	0	0.968	0.076	0.985
11	CNS(=O)(=O)c1cccc(C(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)c1	1.0	0	0.797	0.056	0.978
11	Cc1[n+]([O-])cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	0	0.916	0.086	0.948
11	COc1nc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)[nH]2	1.0	0	0.971	0.088	0.912
11	CC(C)(C)NS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.852	0.056	0.965
11	COc1nc(C)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.953	0.109	0.964
11	CNc1cc(C)nc(NS(=O)(=O)c2ccc(Cl)cc2)c1	1.0	0	0.916	0.061	0.977
11	C=C(C)COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.949	0.12	0.932
11	COCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3c(C)cccc3)c3c2cccc3)CC1	1.0	0	0.538	0.061	0.968
11	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C)cc2F)ccc1	1.0	0	0.971	0.093	0.979
11	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)c3cnco3)cc2)cc1	1.0	0	0.802	0.083	0.941
11	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(Cn2cccc2)COc2ccccc2)cc1	0.0	0	0.0	0.0	0.0
11	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1c(Cl)cccc1	1.0	1	0.985	0.118	0.966
11	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cc(Cl)c(Cl)s1	1.0	1	0.989	0.114	0.922
11	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1	1.0	0	1.0	0.091	0.963
11	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(N)cc2)C1C1CCCCC1	1.0	0	0.998	0.083	0.887
11	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)ccn1	1.0	0	0.865	0.067	0.972
11	Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.961	0.097	0.983
11	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)cc1	1.0	1	0.987	0.106	0.97
11	O=C(C1CCN(Cc2cc(=O)oc3cc(C(F)(F)F)ccc23)CC1	0.0	0	0.0	0.0	0.0
11	COc1nc(CO)cnc1NC(=O)c1ccc(Cl)cc1Cl	1.0	0	0.959	0.055	0.966
11	Cn1c(CSc2ncccn2)nc2c1c(=O)n(Cc1ccccc1)c2O	0.0	0	0.0	0.0	0.0
11	CCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1Cl	1.0	1	1.0	0.164	0.916
11	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2)C1C1CCCCC1	1.0	0	1.0	0.092	0.927
11	O=C(NCCNS(=O)(=O)c1ccc(Cl)cc1)NS(=O)(=O)c1ccccc1	1.0	0	0.769	0.044	0.982
11	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1c(C(c(F)(F)(F[se])F)oc2c1)C1CCCN=C1C2	0.0	0	0.0	0.0	0.0
11	COc1cc(Oc2ccc(C(=O)c3ccccc3)cc2)ccc1O	1.0	0	0.833	0.062	0.99
11	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(N)nccn2)cc1	1.0	0	0.932	0.088	0.966
11	O=S(=O)(Nc1c(Cl)cccc1Cl)c1ccccc1	1.0	0	0.952	0.064	0.99
11	COc1nc(CO)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.965	0.086	0.952
11	COc1ccc(S(=O)(=O)Oc2ccc(C(C)N3C(=O)c4ccccc4C3=O)cc2)cc1	1.0	0	0.808	0.062	0.945
11	CCCC(=O)C1=C(O)C(=O)N(c2ccccc2)C1C1CCCCC1	1.0	0	0.999	0.091	0.917
11	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)n2C1CNC1	1.0	1	0.922	0.12	0.911
11	O=S1(=O)NC(NC2CCCC2)=NC1=O	1.0	0	0.813	0.041	0.794
11	Cc1cc(Oc2ccc(C(=O)c3ccccc3)cc2)cc(NC(=O)c2ccccc2)c1	1.0	0	0.629	0.059	0.987
11	COc1nc(CO)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.965	0.086	0.952
11	O=C(NCCNC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1)NN	1.0	0	0.7	0.054	0.985
11	COc1cc(C(=O)Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)c(C)cc1	1.0	0	0.534	0.046	0.982
11	CC(C)Sc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.867	0.081	0.97
11	O=C(c1cnccc1)c1ccc(F)cc1FSc1ccccc1F	0.0	0	0.0	0.0	0.0
11	Cc1cccnc1CN1CCC(Nc2ncnc3sc(C(=O)O)cc23)CC1	1.0	0	0.685	0.051	0.948
11	CCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1Cl	1.0	1	0.999	0.19	0.916
11	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	0	0.975	0.086	0.984
11	O=S(=O)(Nc1cc(Cl)cnc1Oc1cnccc1)c1ccccn1	1.0	1	0.929	0.1	0.961
11	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(F)cc2)cccc1	1.0	0	0.968	0.083	0.985
11	COc1cc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(OC)cccc32)ccc1	1.0	0	0.904	0.083	0.958
11	CC(=O)C1=C(O)C(=O)N(c2ccc(C(F)(F)F)cc2)C1C1CCCCC1	1.0	1	0.999	0.1	0.907
11	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnc(C)o3)cc2)ccn1	1.0	0	0.861	0.089	0.956
11	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	1.0	0	0.953	0.093	0.976
11	Nc1nn2c(O)c(Cc3cccc(Br)c3)c(-c3ccccc3)nc2n1	1.0	1	0.999	0.126	0.953
11	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(-c3ccccc3)nc2n1	1.0	1	1.0	0.135	0.957
11	c1ccc(C2=NN(C(=O)c3ccccc3)C3CCCCC32)cc1	1.0	0	0.961	0.076	0.905
11	O=C(c1ccccn1)c1cc(Cl)ccc1NS(=O)(=O)c1cc(Br)ccc1	1.0	0	0.944	0.071	0.978
11	CN(C)c1c(C#N)c(N)nc(N)c1C#N	1.0	0	0.773	0.045	0.881
11	CC1(c2ccc(S(=O)(=O)Nc3ccc(Cl)cc3C(=O)c3ccncc3)cc2)CCOCC1	1.0	0	0.908	0.093	0.949
11	COc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(CC(C)C)cc2)cc1	1.0	0	0.929	0.068	0.982
11	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cc[n+]([O-])cc2)cc1	1.0	0	0.923	0.08	0.958
11	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)n2C1CNC1	1.0	1	0.922	0.12	0.911
11	Nc1cnn(CC(=O)N2CCCC2)c1Cl	1.0	0	0.918	0.052	0.952
11	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	0	1.0	0.093	0.929
11	CCCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.998	0.162	0.937
11	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1C1CCCCC1	1.0	0	0.999	0.093	0.892
12	Cn1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	0	0.958	0.086	0.965
12	CCNc1nc(NS(=O)(=O)c2cccc(Cl)c2)c2ccccc2n1	1.0	0	0.933	0.098	0.977
12	COc1ccc(Cn2nc(Br)cc2C(=O)c2ccccc2)cc1	1.0	0	0.938	0.077	0.978
12	O=C(O)c1c(Oc2ccccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	0	0.973	0.099	0.986
12	COc1nc(Br)cnc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.949	0.1	0.96
12	Cc1cc(Oc2c(C(=O)O)cccc2S(=O)(=O)c2ccc(S(C)(=O)=O)cc2)ccn1	1.0	0	0.807	0.098	0.96
12	O=C(NCCNc1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c(Cl)c11	0.0	0	0.0	0.0	0.0
12	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(CC(C)C)cc2)cc1	1.0	0	0.926	0.083	0.975
12	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.961	0.08	0.983
12	CCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	1.0	0.185	0.934
12	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cc[n+]([O-])cc2)c(C#Cc2ccc(OCCN)cc2)c1	1.0	0	0.005	0.005	0.881
12	Cc1cc(C(=O)NCC(=O)F)ccc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.707	0.055	0.97
12	O=C(O)c1c(F)cc(C(F)(F)F)cc1NS(=O)(=O)c1ccc(Cl)cc1Cl	1.0	1	0.946	0.109	0.963
12	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)c3c2C(=O)N(c2ncccc2)C3=O)cc1	1.0	0	0.808	0.083	0.952
12	Cc1nc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnc(N)cn3)cc2)ccn1	1.0	0	0.836	0.085	0.942
12	CC(=O)C(=O)N1CCC(NS(=O)(=O)c2ccc(Cl)cc2)CC1	1.0	0	0.844	0.053	0.977
12	COc1nc2c(nc(O)[nH]2)nc1NS(=O)(=O)c1c(Cl)cccc1	1.0	0	0.989	0.095	0.915
12	Cn1ncc2c1ncnc2NS(=O)(=O)c1c(Cl)c(Cl)cc(C(Cl)C(Cl)F)c1	1.0	1	0.882	0.107	0.607
12	O=C(O)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.961	0.1	0.986
12	O=C(O)c1ccccc1Cc1ccc2cc(C(F)(F)F)ccc2c1	1.0	0	0.954	0.057	0.984
12	O=C(O)c1c(-c2ccccc2)cccc1Oc1ccccc1Cc1ccc(Cl)cc1Cl	1.0	0	0.93	0.076	0.977
12	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(I)cc1	1.0	0	0.95	0.089	0.977
12	CCCc1nc2nc(N)nn2c(O)c1Cc1cc(Br)cc(Cl)c1	1.0	1	0.999	0.173	0.898
12	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)n2C1CN(C(C)=O)C1	1.0	1	0.897	0.127	0.914
12	COc1nc(Cl)cnc1NS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1N	1.0	0	0.909	0.076	0.9
12	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.946	0.07	0.98
12	O=C(NCCNC(=O)c1ccccc1)c1ccccc1Cc1ccc(Cl)cc1F	1.0	0	0.907	0.067	0.984
12	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCCC2C(=O)O)cc1	1.0	0	0.845	0.074	0.919
12	CCOC(=O)N1CCC(NS(=O)(=O)c2cccc3c2cccc3N2C(=O)c3ccccc3C2=O)CC1	1.0	0	0.005	0.005	0.96
12	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.953	0.091	0.955
12	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cc(Cl)c(Cl)s1	1.0	1	0.989	0.114	0.922
12	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(-c2cocn2)cc1	1.0	0	0.912	0.072	0.956
12	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(C3CCCC3)nc2n1	1.0	1	0.999	0.2	0.924
12	COc1nc(Br)cnc1NS(=O)(=O)c1cccc(Cl)c1	1.0	0	0.944	0.083	0.963
12	COc1cc(-c2c(C)n(C)c(NS(=O)(=O)c3cccc(Cl)c3)n2)ccc1N	1.0	0	0.892	0.098	0.952
12	CC(C)(c1ncco1)c1ccccc1Cl	1.0	0	0.887	0.045	0.932
12	c1ccc(Cc2nc3ccccc3nc2Oc2ccc(C(F)(F)F)cc2)cc1	1.0	0	0.978	0.071	0.978
12	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1C1CCCCC1	1.0	0	0.999	0.093	0.892
12	Cc1cc(Oc2c(C(=O)OCC(=O)O)cccc2)ccc1NCCn1nc(C(=O)c2ccccc2)cc1Cl	1.0	0	0.005	0.005	0.941
12	COc1nc(Br)cnc1NS(=O)(=O)c1ccc(Cl)s1	1.0	0	0.947	0.073	0.934
12	CS(=O)(=O)Nc1cc(CSc2ccc(Cl)cc2)ccc1	1.0	0	0.929	0.055	0.986
12	CCCCCc1nc2nc(N)nn2c(O)c1Cc1cc(Br)cc(C)c1	1.0	1	0.998	0.158	0.908
12	Cc1nn(Cc2cccc(C(=O)c3ccccc3)c2)cc1	1.0	0	0.925	0.071	0.986
12	CN(C)C(=O)C(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.916	0.073	0.963
12	COCC(=O)N1CCC(Oc2ccc(S(=O)(=O)c3ccccc3)cc2C(=O)NC)C1	1.0	0	0.681	0.066	0.923
12	Cc1cc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cnc1	1.0	0	0.797	0.096	0.939
12	O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1	1.0	0	0.908	0.048	0.993
12	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.953	0.091	0.955
12	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.924	0.078	0.978
12	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1C1CCCCC1	1.0	0	0.999	0.093	0.892
12	Cc1ccc(-c2nc3nc(N)nn3c(O)c2Cc2cccc(Cl)c2)cc1	1.0	1	1.0	0.148	0.954
12	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccn1	1.0	0	0.877	0.085	0.972
12	CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c(C)nccc2)cc1	1.0	0	0.914	0.072	0.976
12	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1C1CCCCC1	1.0	0	0.999	0.093	0.892
12	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Cl)cc1	1.0	0	1.0	0.092	0.958
12	O=C(C1CCN(c2ncccn2)CC1)c1cccc(Cl)c1	1.0	0	0.93	0.065	0.981
12	Nc1nn2c(O)c(Cc3cccc(Br)c3)c(C3CC3)nc2n1	1.0	1	1.0	0.149	0.913
12	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)c3c2C(=O)N(c2nccc(C#N)c2)C3=O)cc1	1.0	0	0.758	0.089	0.93
12	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cc(Cl)c(Cl)s1	1.0	1	0.989	0.114	0.922
12	Cc1ccc(Nc2nc(C(=O)c3cc(F)ccc3)cs2)cc1	1.0	0	0.849	0.05	0.982
12	COc1nc(Cl)cnc1NS(=O)(=c1ccc(Cl)c(Cl)c1Cl	0.0	0	0.0	0.0	0.0
12	Cn1nnnc1Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.988	0.098	0.96
12	COc1c2c(NS(=O)(=O)c3cccc(Cl)c3Cl)nn(C)c2ccc1C	1.0	0	0.879	0.089	0.949
12	CCOC(=O)C1=C(OC(=O)c2ccccc2)c2ccccc2OC1=O1	0.0	0	0.0	0.0	0.0
12	CC(C)NS(=O)(=O)c1cccc(CNC(=O)c2cccc3ccccc23)c1	1.0	0	0.627	0.05	0.985
12	O=C(O)c1c(Oc2ncccc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	0	0.914	0.085	0.976
12	Nc1nn2c(O)c(Cc3cccc(Br)c3)c(C3CC3)nc2n1	1.0	1	1.0	0.149	0.913
12	CS(=O)(=O)NC(=O)c1cc(C(Cc2ccc(C(F)(F)F)cc2)c2ccc(Cl)cc2)ccc1	1.0	0	0.802	0.064	0.931
12	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc2nonc12	1.0	0	0.978	0.088	0.935
12	CC1(c2ccc(S(=O)(=O)Nc3ccc(Cl)cc3C(=O)c3ncccc3)cc2)CCOCC1	1.0	0	0.853	0.084	0.947
12	CCCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.998	0.162	0.937
12	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccc[n+]([O-])c2)cc1	1.0	0	0.923	0.08	0.956
12	COc1nc(CO)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.965	0.086	0.952
12	C1=C(c2cnc3ccccn23)c2ccccc2CCCCO1	1.0	0	0.935	0.072	0.862
12	CCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.999	0.198	0.935
12	CN(C)C(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.811	0.071	0.971
12	O=C(C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1c1cc(Br)ccc1	0.0	0	0.0	0.0	0.0
12	COc1ccc(-n2c(SCc3nc(-c4ccccc4)no3)nc3ccccc32)cc1	1.0	0	0.826	0.096	0.978
12	CC(=O)NCc1cc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(F)(F)F)cccc32)ccc1	1.0	0	0.68	0.06	0.926
12	CCC(=O)C1=C(O)C(=O)N(c2ccccc2)C1C1CCCCC1	1.0	0	0.999	0.086	0.919
12	O=C(O)c1c(F)cccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.931	0.091	0.972
12	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(CC(C)C)cc2)ccn1	1.0	0	0.878	0.068	0.973
12	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(N)nccn2)cc1	1.0	0	0.932	0.088	0.966
12	COc1nc(Br)cnc1NS(=O)(=O)c1ccc(Cl)cc1Cl	1.0	1	0.947	0.1	0.956
12	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(Cl)c3c2cccc3)CCO1	1.0	0	0.856	0.061	0.874
12	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1C1CCCCC1	1.0	0	0.999	0.093	0.892
12	O=C(c1ncccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.963	0.083	0.982
12	O=C(O)c1c(F)cccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.931	0.091	0.972
12	O=C(NCCN1CCCCC1)c1ccccc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.896	0.097	0.981
12	CS(=O)(=O)Nc1cc(CSc2cccc(F)c2F)ccc1	1.0	0	0.948	0.056	0.977
12	COc1nc(CO)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.965	0.086	0.952
