Epoch	SMILES	Valid	Desired	CDPKit_ROCS_Aggregate_5refs_TanimotoCombo	SA
7	O=C(c1cccc(Cl)c1Cl)N1CCN(c2ccccc2)CC1	1.0	0	0.779	0.989
7	Cn1nc2c(c1-c1ccccc1)OCC2	1.0	0	0.81	0.954
7	COc1c(C)cccc1C(=O)NC(=O)c1nccs1	1.0	0	0.795	0.967
7	COc1ccc(NS(=S)(=O)c2cccc(Cl)c2)cc1Cl	1.0	0	0.0	0.928
7	O=C(c1cc2ccc(Cl)cc2[nH]1)c1cccnc1	1.0	1	0.954	0.978
7	COc1ccc(COC(=O)C(O)NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.816	0.951
7	CCS(=O)(=O)n1nc(Cl)cc1C	1.0	0	0.697	0.861
7	COc1cc(Cl)ccc1CC(=O)Nc1ccc(Cl)cc1	1.0	1	0.934	0.991
7	CC(=O)N1CCCC1C(=O)N1CCC(c2ccccc2)(c2ccccc2)OC1	1.0	0	0.879	0.874
7	Clc1ccc(COc2ccc(S(=O)(=O)N3CCCCC3)cc2Cl)cc1	1.0	0	0.817	0.987
7	O=C(O)c1cc(C(=O)c2cccc(F)c2)c2ccccc2n1	1.0	0	0.878	0.984
7	COCCn1c(C)nnc1SCc1ccc(Cl)cc1	1.0	1	0.923	0.981
7	O=S(=O)(NCCc1ccccc1)c1ccccc1O	1.0	1	0.942	0.989
7	CC1OC(=O)N(c2ccc(Cl)c(Cl)c2)C1=O	1.0	1	0.967	0.914
7	O=C(O)CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2	1.0	0	0.794	0.983
7	O=S(=O)(c1ccccc1F)N(Cc1ccccc1)c1ccccc1	1.0	1	1.069	0.988
7	O=S(=O)(NCCNCCO)c1ccccc1O	1.0	0	0.808	0.974
7	Cc1nc(C(=O)NC(CO)(C(C)(C)C)C(F)(F)F)ccc1NC(=O)c1ccccc1Cl	1.0	0	0.0	0.831
7	O=C(CCn1cccn1)NO	1.0	0	0.718	0.968
7	O=C(c1cccc(S(=O)(=O)Nc2ccccc2)c1)c1ccccc1F	1.0	1	0.917	0.989
7	FC(F)(F)Oc1cccc(COc2cccc(Cl)c2Cl)c1Cl	1.0	1	0.929	0.973
7	O=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1nc(-c2ccccc2)cs1	1.0	0	0.836	0.972
7	CCCCc1ccc(C(=O)c2sc(Nc3ccc(S(N)(=O)=O)cc3)nc2-c2ccc(C)cc2)cc1	1.0	0	0.0	0.968
7	CC(CC(=O)N1CCC(C)(C(=O)O)CC1)C(=O)O	1.0	0	0.808	0.907
7	Cc1ccccc1C(=O)Nc1ccc([N+](=O)[O-])cc1	1.0	0	0.789	0.993
7	COc1cc(Br)cc(C(=O)NN=Cc2ccc(OC(=O)c3ccc(Br)cc3)cc2)c1	1.0	0	0.543	0.976
7	O=C(c1cc(Cl)cc(Cl)c1)CCn1ncc2ccccc21	1.0	0	0.809	0.977
7	COc1ccccc1CNc1nc(Cl)nc2c1ncn2C1OC(COS(=O)(=O)NC(=O)c2ccccc2O)C(O)C1O	1.0	0	0.0	0.493
7	Cc1nnc(Cc2cccc(Cl)c2)s1	1.0	1	0.974	0.98
7	CN(C(=O)c1cnccc1C(=O)c1ccc(F)cc1)C1CCCCC1	1.0	0	0.895	0.974
7	O=C(NNC(=S)Nc1ccc(Cl)cc1)c1ccc(Cl)cc1	1.0	1	0.921	0.99
7	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.938	0.984
7	CN(C)Cc1c(C(=O)NN=Cc2ccc(-c3ccccc3)cc2)nnn1-c1ccc(Cl)cc1	1.0	0	0.0	0.965
7	COc1ccncc1N1CCN(C(=O)Nc2ccc(C(F)(F)F)cc2Cl)CC1	1.0	0	0.719	0.97
7	COc1ccc(SCC(=O)NN=Cc2ccc(O)cc2)cc1	1.0	0	0.765	0.984
7	CS(=O)(=O)N(CC1CCCCC1)c1ccc(OCc2ccccc2)cc1	1.0	0	0.715	0.981
7	CC(=O)C(=Cc1ccc(Cl)cc1)C(=O)c1ccccc1	1.0	1	0.942	0.984
7	O=C(COC(=O)CCS(=O)(=O)c1ccccc1)c1ccc(Cl)cc1	1.0	0	0.725	0.986
7	O=C(c1ccc(F)c(Cl)c1)c1ccc(Br)cc1	1.0	1	0.928	0.991
7	CC(C)c1cccc(C(=O)Nc2cccc(C(=O)NC3CCCCC3)c2)c1	1.0	0	0.713	0.987
7	O=C(Cc1ccccc1F)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1	1.0	0	0.742	0.982
7	Clc1cccc(COc2cccc(-c3ccccc3)c2)c1	1.0	1	0.98	0.993
7	Cc1cc(Br)ccc1NC(=O)CNC(=O)c1ccc(Cl)cc1Cl	1.0	0	0.828	0.988
7	CC(Nc1nccc(N2C(=O)OCC2C(C)O)n1)c1ncc(Cl)cc1Cl	1.0	0	0.835	0.534
7	CC(C)(C)c1ccc(S(=O)(=O)c2ccccc2)cc1	1.0	0	0.834	0.991
7	O=C(NC(=O)c1cccc(F)c1)c1cccnc1	1.0	1	0.916	0.989
7	Cn1c(=O)n(Cc2ccccc2)c2ccccc21	1.0	0	0.898	0.991
7	COc1cc(Cl)c(Cl)cc1C(=O)Nc1ccc(C)c(O)c1	1.0	0	0.849	0.985
7	O=C(NCCc1ccc(Cl)cc1)c1cncc(Br)c1	1.0	0	0.854	0.988
7	Nn1c(SCc2nc3ccccc3s2)nnc1=O	0.0	0	0.0	0.0
7	O=C(c1ccccn1)N(Cc1ccccc1)c1ccccn1	1.0	1	1.039	0.984
7	O=S(=O)(N=Cc1ccc(F)cc1)c1cccc(Cl)c1	1.0	1	0.909	0.978
7	COc1cccc(NC(=O)COC(=O)c2ccc(F)cc2)c1	1.0	0	0.826	0.993
7	COc1ccc(OC)c(NC(=O)CCn2cccn2)c1	1.0	0	0.826	0.985
7	CNC(=O)C(=O)c1nc(S)n(CCc2ccccc2)c1O	1.0	1	0.922	0.907
7	O=C(CSc1ccccc1)Nc1cccc(Cl)c1N1CCOCC1	1.0	0	0.815	0.982
7	CC(C)CN1CCNC(C(=O)NC2CCOCC2)C1	1.0	0	0.771	0.885
7	Cc1nnc(SCc2ccc(Cl)c(Cl)c2)s1	1.0	1	1.04	0.979
7	O=C1CCCCCc2ccncc21	1.0	0	0.714	0.976
7	Cc1ccc(C)n1NC(=O)c1ccc(F)cc1	1.0	0	0.79	0.981
7	N=C(N)c1ccc(COc2cccc(Cl)c2)cc1	1.0	0	0.863	0.99
7	O=C(NCCC(=O)N(c1ccccc1)c1ccccc1)c1ccccc1	1.0	1	0.915	0.988
7	O=S(=O)(NN(O)Cc1ccc(Cl)cc1)c1cc(Cl)cc(Cl)c1S	1.0	1	0.953	0.892
7	CC(C)Oc1ccc(C(=O)n2nc(C(=O)O)cc2C)cc1	1.0	0	0.745	0.974
7	COc1cc(N)c(Cl)cc1C(=O)NC1(CO)CCC1	1.0	0	0.804	0.96
7	O=C(C(=O)c1ccc(Cl)cc1)c1ccccc1O	1.0	1	1.075	0.988
7	COc1cc(Br)c(SSc2ccc(Cl)cc2Cl)c(OC)n1	1.0	0	0.87	0.898
7	CC(C)(C)n1nccc1N(C(=O)c1cccc(Cl)c1)c1cc(Cl)ccc1O	1.0	0	0.842	0.92
7	CC(C)Oc1cccc(OCC(=O)Nc2ccc(Cl)cc2Cl)c1	1.0	0	0.84	0.988
7	Nc1ccccc1Nc1=[N+](=O)c2ccccc2NC(=O)C1c1ccccc1	0.0	0	0.0	0.0
7	O=S(=O)(Nc1ccno1)c1ccc(Cl)cc1Cl	1.0	0	0.89	0.951
7	COC(=O)c1cccc(C(=O)Nc2ccccc2N2C(=O)c3ccccc3C2=O)c1	1.0	0	0.694	0.983
7	CCc1c2c(c(N)cc3ccoc13)C(=O)c1ccc(Br)cc1C(=O)C2	0.0	0	0.0	0.0
7	N#CC(=NNc1cccc(Cl)c1)C1CCNCC1	1.0	0	0.896	0.901
7	c1ccc(CCCNCCCNCCCNCCCCCN)cc1	1.0	0	0.45	0.978
7	COCC(=O)OCC(=O)C1C(Cl)=CCC1=O	1.0	0	0.776	0.686
7	O=C(Nc1ccc(Cl)cc1)c1ncccc1O	1.0	1	0.976	0.99
7	CCOC(=O)c1ccc(NC(=O)c2ccccc2CC)cc1	1.0	0	0.744	0.992
7	O=C(NO)c1ccc(Cl)c(OCc2ccccc2)c1	1.0	0	0.817	0.99
7	NC(=O)c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1	1.0	1	0.914	0.988
7	O=C(O)c1ccc(CSc2ncccn2)cc1	1.0	0	0.892	0.986
7	O=C(Cc1ccccc1F)Nc1cccc(S(=O)(=O)Nc2ccccc2)c1	1.0	0	0.779	0.988
7	O=c1cc(OCc2ccccc2)cnn1-c1ccccc1	1.0	0	0.861	0.988
7	O=C(NCCNS(=O)(=O)c1ccc(Cl)cc1)c1cccc(C(F)(F)F)c1	1.0	0	0.838	0.984
7	COc1cccc(Cc2cncnc2SSc2ccccc2N)c1N	1.0	0	0.891	0.909
7	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1	1.0	1	0.937	0.991
7	COC(=O)c1cc(C)nc(Sc2cccc(Cl)c2C)n1	1.0	1	0.918	0.961
7	O=C(O)c1cc(Cl)ccc1NS(=O)(=O)c1cccc(C(F)(F)F)c1	1.0	1	0.952	0.983
7	O=C(CCCN1C(=O)c2cccc(Cl)c2C1=O)c1ccc(Cl)cc1	1.0	0	0.86	0.981
7	CCOC(=O)c1sc(S(=O)(=O)NC)cc1I	1.0	0	0.773	0.917
7	CCOc1ccccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.942	0.992
7	C=CCOC(=O)c1ccc(F)cc1F	1.0	0	0.835	0.984
7	CCNC(=O)CCn1nc(F)c2ccc(Cl)cc21	1.0	0	0.809	0.954
7	COc1ncc(C)nc1OC(C)c1ccccc1	1.0	1	0.909	0.928
7	COc1cccc(CNC(=O)CCC(=O)c2cccc(C)c2)c1	1.0	0	0.754	0.99
7	Fc1ccc(SS(=O)(=O)c2ccc(Cl)cc2)c(Cl)c1	1.0	1	0.952	0.965
7	O=S(=O)(NCCc1ccc(F)cc1)c1ccc(F)cc1F	1.0	1	0.988	0.987
7	CCc1ncnc(-c2ccc(F)c(F)c2)c1C#Cc1ccc(NC(C)=O)nc1	1.0	0	0.738	0.938
7	O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1ccc(Br)cc1	1.0	1	0.909	0.988
7	c1csc(CNCCOc2nnnn2C2CCCC2)c1	1.0	1	0.905	0.937
7	COc1cc(C(=O)NCCc2ccc(Cl)cc2)ccc1O	1.0	0	0.84	0.991
7	CC(=O)Nc1nnc(CSCc2ccccc2Cl)s1	1.0	1	0.916	0.971
7	CCOC(=O)c1cccc2c1ncn2-c1ccc(Br)cc1	1.0	0	0.892	0.979
7	CC(C)(C)C(=O)Nc1ccc(Cl)c(C(F)(F)Cl)c1	1.0	0	0.756	0.966
7	COC(=O)CCCCCCCOc1cccc(O)c1	1.0	0	0.733	0.987
7	COc1ccc(CCC(=O)c2ccc(C)cc2)cc1	1.0	0	0.849	0.994
7	CC(NS(=O)(=O)c1ccsc1Cl)c1ccccc1C#N	1.0	0	0.852	0.866
7	CC(C)CC(=O)Nc1cccc(Oc2ccc3nc(N)nc(C)c3c2)c1	1.0	0	0.863	0.976
7	O=C(O)c1ccsc1Sc1ccc(C(F)(F)F)cc1	1.0	1	0.945	0.962
7	CCc1ncnc(-c2ccc(C(=O)NC(C)(C)C)c(C)c2)c1NC(=O)CC#N	1.0	0	0.828	0.921
7	Oc1[nH]c2ccccc2c1NC(=S)NC(CCC(=O)O)C(=O)O	1.0	0	0.848	0.903
7	CCCCCn1c(O)nnc1Cc1ccccc1OC	1.0	0	0.856	0.967
7	O=C(CSc1ccccn1)c1cccs1	1.0	1	0.92	0.978
7	O=C(O)c1cncc(C(=O)c2ccc(Cl)cc2)c1	1.0	1	0.957	0.987
7	CCCCn1nnnc1SCC(=O)c1ccc(Cl)c(Cl)c1	1.0	1	1.096	0.975
7	O=C(O)Cc1cc(Br)cc(Br)c1N1C(=O)C=CC1=O	1.0	0	0.894	0.912
7	O=C(Sc1ncccn1)c1ccc(Cl)cc1	1.0	1	0.919	0.975
7	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cl)c1ccc(Cl)c2occc12	1.0	0	0.892	0.959
7	O=C(O)c1cc(NS(=O)(=O)c2cccc(Cl)c2Cl)ccc1Cl	1.0	1	1.006	0.983
7	COc1ccc(Br)cc1C(=O)Nc1ccccc1NS(N)(=O)=O	1.0	0	0.824	0.981
7	COc1cc(OC)c(NC(=O)Nc2cccnc2)cc1Cl	1.0	0	0.713	0.985
7	Cc1ccc(S(=O)(=O)NC(=O)Nc2ccc(Cl)cc2C)cc1	1.0	1	1.023	0.988
7	COc1cccc2sc(NS(=O)(=O)c3ccc(Cl)cc3)nc12	1.0	0	0.825	0.983
7	O=S(=O)(Nc1ccn(Cl)n1)c1cc(Cl)cc(Br)c1	1.0	0	0.845	0.909
7	Cc1ccccc1CNC(=O)c1ccc(C)cc1	1.0	0	0.841	0.995
7	OC(CON=C(Cl)c1ncnc2[nH]cnc12)c1cccc(Cl)c1	1.0	1	0.901	0.701
7	O=S(=O)(Nc1ccc(Cl)nc1)c1ccccn1	1.0	1	1.018	0.975
7	O=C(NCc1ccccc1)OCc1ccc(Cc2ccc(Cl)cc2)cc1	1.0	0	0.758	0.99
7	CC(C)(C)C(=O)Nc1ccc(C(=O)c2ccccc2)cc1	1.0	0	0.732	0.991
7	Cn1c(=O)c(Oc2ccc(F)cc2F)cnc1SCCCI	1.0	1	0.932	0.932
7	O=C(C=Cc1ccccc1)Nc1cccnc1Cl	1.0	1	0.913	0.987
7	O=C(CCn1c(=O)oc2ccccc21)Nc1ccc(Cl)cc1F	1.0	1	1.114	0.982
7	Cc1ccc(C)c(NS(=O)(=O)c2ccccc2)c1	1.0	1	0.934	0.993
7	COC(=O)c1ccc(S(=O)(=O)NCc2ccc(F)cc2)cc1	1.0	0	0.839	0.991
7	O=C(CNS(=O)(=O)c1ccccc1)NO	1.0	0	0.772	0.985
7	COc1nccnc1Cc1ccc(Cn2c(CO)nc3ccccc32)cc1	1.0	0	0.778	0.966
7	O=C(Cn1c(SCc2ccc(F)cc2)nc2ccccc21)Nc1ccccc1	1.0	0	0.78	0.986
7	CS(=O)(=O)Nc1cc(C(=O)O)c(Oc2ccc(Br)cc2)nc1	1.0	1	1.039	0.975
7	C=CC(=O)Nc1cccc(CC(=O)Nc2cnc3ccc(N4CCOCC4)nc23)c1	0.0	0	0.0	0.0
7	CCOc1cc(OC)c(SCc2ccc(Cl)cc2)nc1Cl	1.0	1	0.94	0.968
7	O=C(COCc1ccccc1)OCc1ccccc1	1.0	0	0.894	0.993
7	Cc1ccccc1CSc1nn(C)c(=O)c2ccccc12	1.0	0	0.881	0.979
7	COc1ccccc1C1C(C(=O)OCCCl)CC(=O)c2ccccc2N1C	1.0	1	0.935	0.839
7	Cc1ccc(C)c(CN2C(=O)c3ccccc3C(CC(=O)O)C2O)c1	1.0	0	0.833	0.836
8	CCc1nn(CC(=O)O)c(C)c1CSC(=O)NC)c1ccc(Cl)cc1Cl	0.0	0	0.0	0.0
8	O=S(=O)(NCCc1ccccc1)c1ccc(Cl)cc1	1.0	1	1.0	0.993
8	COc1ccc(S(=O)(=O)Nc2ccc(Oc3ccc(Cl)c(Cl)c3)cc2)c(OC)c1	1.0	0	0.774	0.982
8	Cc1occc1C(=O)Nc1ccc(Br)c(O)c1	1.0	1	0.907	0.976
8	COc1ccc(OC)c(Cn2ccnc2NC(C)=O)c1	1.0	1	0.968	0.973
8	CCCCOc1ccc(C(=O)N(C)c2ccc(F)cc2)cc1	1.0	0	0.84	0.989
8	CCOC(=O)C1(CCOc2ccccc2)CCN(C(=O)c2cccnc2)CC1	1.0	0	0.77	0.969
8	O=C(O)C(=O)Cc1cccnc1	1.0	0	0.86	0.981
8	O=C(NCC1CCC(F)(F)CC1)c1cccc(Cl)c1	1.0	1	0.919	0.975
8	Cc1nc(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)ncc1C(N)=O	1.0	0	0.74	0.973
8	O=S(=O)(Nc1ccncc1)c1ccccc1Cl	1.0	0	0.863	0.988
8	CCSc1nnc(CSc2ccccc2)n1Cc1ccccc1	1.0	1	0.984	0.981
8	COc1cc(Cl)ccc1CN(C)c1cccc(OC(F)(F)F)c1	1.0	1	0.971	0.976
8	CC1CCc2[nH]nc(C(=O)NCc3ccccc3)c2C1	1.0	0	0.866	0.944
8	O=C(NCCc1ccccc1)c1ccc([N+](=O)[O-])cc1	1.0	0	0.813	0.993
8	CN(C)C(=O)NC(=O)c1ccccc1	1.0	0	0.724	0.991
8	O=S(=O)(Nc1cccnc1Nc1cccc(C(F)(F)F)c1)C1CCC1	1.0	0	0.82	0.963
8	COc1ccc(S(=O)(=O)NN=Cc2cn(C)c3ccccc23)cc1	1.0	0	0.813	0.977
8	Cc1ncc(OC(C)C)cc1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1	1.0	0	0.857	0.971
8	CCC(=O)NC(=S)Nc1ccc(Br)cc1C(=O)O	1.0	1	0.912	0.98
8	O=C(c1cccc(Cl)c1)n1cnc2cccnc21	1.0	0	0.83	0.973
8	CON=Cc1ccc(Cl)cc1OC(C)C	1.0	0	0.804	0.966
8	O=C(O)c1ccnc(Oc2ccccc2)c1	1.0	1	0.97	0.99
8	CC(C)Oc1ccc(S(=O)(=O)Nc2ccc(Cl)c(Cl)c2)cc1	1.0	1	0.901	0.988
8	O=C(Nc1ccc(Oc2ncccc2F)cn1)c1ccno1	1.0	1	0.962	0.954
8	O=C(Nc1cccnc1)NC1CCCCC1	1.0	0	0.765	0.988
8	CCCCCCCC(=O)c1ccccc1C(=O)O	1.0	0	0.827	0.99
8	O=C(O)CSCC(=O)Nc1cc(Cl)ccc1[N+](=O)[O-]	1.0	0	0.836	0.979
8	COc1ccc(S(=O)(=O)N(C)C)cc1NS(=O)(=O)c1ccccc1	1.0	0	0.844	0.986
8	COc1cccc2cc(C(=O)C(=O)NCCCCC3CCCCC3)ccc12	1.0	0	0.727	0.975
8	O=C(O)c1ccccc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.976	0.99
8	COc1ccc(C(=O)Nc2cc(Cl)c(Cl)cc2F)cc1F	1.0	0	0.806	0.988
8	COc1c(Cl)cc(I)cc1C(=O)c1cccc(C(F)(F)F)c1	1.0	0	0.809	0.97
8	O=C(O)CC(=O)NNc1ccc(Cl)cc1	1.0	1	1.087	0.984
8	CSCCC(c1c(O)nc(S(C)(=O)=O)n1CCCO)S1	0.0	0	0.0	0.0
8	O=C(O)C(F)(F)F	1.0	0	0.369	0.982
8	CC(C)OC(=O)c1cnc(O)c(C(=O)c2ccccc2)n1	1.0	1	0.952	0.96
8	Oc1nc2c(Br)ccc(Cl)c2nc1Cl	1.0	0	0.668	0.897
8	O=S(=O)(NCCc1ccccc1)c1cccc(OCc2ccccc2)c1	1.0	0	0.812	0.99
8	O=C(c1cc(=O)c2ccccc2[nH]1)N1CCCC1	1.0	0	0.809	0.984
8	O=C(O)c1cccc(S(=O)(=O)NCCc2ccccc2)c1	1.0	0	0.822	0.991
8	CCC(=O)N1CCN(c2ccc(Cl)cc2NC(=O)c2ccc(F)cc2)CC1	1.0	0	0.838	0.985
8	NS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(Cl)c2)cc1	1.0	1	0.907	0.991
8	O=C(O)c1cccc(S(=O)(=O)Nc2ccccc2)c1	1.0	0	0.88	0.993
8	CCNc1ncc(C(=O)c2ccc(Cl)cc2)s1	1.0	0	0.88	0.976
8	COc1cc(O)c(C(=O)CCl)c(C)c1O	1.0	0	0.834	0.944
8	COc1cccc(Sc2c(O)nc(C)nc2SC)c1	1.0	1	0.996	0.924
8	CC(=O)Oc1cc(OC(=O)OC(C)(C)C)ccc1OCC(=O)O	1.0	0	0.827	0.975
8	CC=CCOC(=O)c1ccc(F)cc1	1.0	0	0.818	0.985
8	O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1	1.0	1	1.071	0.994
8	O=S(=O)(NC1CCNCC1)c1ccccc1	1.0	0	0.799	0.984
8	COc1cnc(C(=O)Nc2ccc(Cl)c(Cl)c2)cn1	1.0	1	0.938	0.981
8	O=C(CCc1ccc(S(=O)(=O)N2CCCCC2)cc1)OCc1ccccc1	1.0	0	0.677	0.987
8	O=S(=O)(Nc1[nH]nc2ncc(Cl)nc12)SC1CCOC1	1.0	0	0.871	0.424
8	CCCCn1c(=O)c(Cl)cc2cnnc-2c1O	1.0	1	0.982	0.928
8	CNC(=S)Nc1ccc(Cl)c(F)c1	1.0	0	0.877	0.983
8	O=S(=O)(Cc1ccccc1)c1ccc(Cl)cc1F	1.0	1	1.039	0.988
8	O=S(=O)(Nc1cccc(OSc2ccccc2)c1)c1ccccc1	1.0	0	0.898	0.979
8	Cc1ccc(O)c(NS(=O)(=O)c2ccccc2)c1	1.0	1	0.929	0.991
8	CCOc1ccc(Oc2cccc(Cc3c(O)nc(C)c3C(C)=O)c2)cc1	0.0	0	0.0	0.0
8	O=C(CCn1ccc(C(F)(F)F)n1)Nc1ccccn1	1.0	0	0.853	0.97
8	O=C(CCc1ccccc1)n1c(=O)cccc1O	1.0	0	0.848	0.973
8	CCC(=O)Nc1ccc(S(=O)(=O)c2ccccc2)cc1	1.0	0	0.869	0.992
8	COc1ccc(COC(=O)CCNC(=O)c2cccc(C)c2)cc1	1.0	0	0.709	0.99
8	Cc1cccc(NS(=O)(=O)c2ccc(Cl)s2)c1	1.0	0	0.895	0.985
8	CC1CCOC(=O)CCC(=O)C(=O)CC(C)C(O)C(C)OC1=O	1.0	0	0.749	0.255
8	CC(C)Oc1ccccc1NS(=O)(=O)c1cc(Cl)cc(Cl)c1	1.0	0	0.861	0.982
8	O=C(O)CCc1ccc(COc2ccccc2)cc1	1.0	0	0.803	0.994
8	CCOc1cc(Cl)ccc1NC(=O)c1cnc(Cl)cn1	1.0	0	0.827	0.977
8	CNS(=O)(=O)c1ccc(C(=O)NC(Cc2ccccc2)c2ccccc2)cc1	1.0	0	0.755	0.97
8	O=S(=O)(NCCc1ccccc1)c1ccc(F)cc1O	1.0	1	0.966	0.985
8	Cc1ccc(OCc2nc(C)ccc2O)cc1	1.0	1	0.947	0.984
8	Cc1ccc(C)c(S(=O)(=O)NCC(=O)O)c1	1.0	0	0.831	0.985
8	Cc1cccc(Sc2ccccc2CCCCC(=O)O)n1	1.0	0	0.884	0.974
8	O=S(=O)(Nc1cccc(Br)c1)c1ccccc1	1.0	1	0.951	0.993
8	Cc1ccc(S(=O)(=O)NCc2ccc(Cl)cc2)cc1	1.0	0	0.892	0.993
8	O=C(O)CC(=O)Nc1ccc(Cl)cc1	1.0	1	0.928	0.993
8	O=S(=O)(N1CCN(Cc2ccccc2Cl)CC1)c1ccc(F)cc1F	1.0	0	0.812	0.984
8	O=S(=O)(NC1CCCCC1)c1ccc(Cl)cc1Cl	1.0	1	0.935	0.985
8	Cc1ccc(C(=O)c2cc(Cl)ccc2OC)cc1	1.0	1	0.924	0.993
8	O=S(=O)(NCCn1ccnc1)c1ccc(Cl)cc1O	1.0	1	1.025	0.961
8	O=C(NCc1cccs1)c1cc(C(=O)c2ccc(Cl)cc2)c[nH]1	1.0	1	0.975	0.975
8	COc1ccc(OC)c(NS(=O)(=O)c2ccc3c(c2)C(=O)c2ccccc2-3)c1	1.0	0	0.794	0.981
8	O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(Br)o1	1.0	0	0.849	0.984
8	O=c1ccn(-c2ccccc2)c(=S)[nH]1	1.0	1	0.932	0.978
8	COc1ccc2cc(-c3ccc(OC)c4ccccc34)c(Cl)nc2c1	1.0	0	0.883	0.98
8	Nc1ncnc(Nc2ccc(Cl)c(Cl)c2)c1N=Cc1ccc(Cl)c(O)c1O	1.0	1	0.913	0.902
8	O=c1cc(O)oc1-c1ccc(Cl)cc1I	0.0	0	0.0	0.0
8	O=S(=O)(Nc1ccc(-c2nc(O)nc(NS(=O)(=O)c3ccc(F)cc3)c2O)cc1)c1ccc(Cl)c(F)c1	1.0	0	0.0	0.932
8	O=C(O)COc1cccc(O)c1SS	1.0	0	0.727	0.915
8	COc1cccc(COc2cccc(NC(=O)C3CCCCC3)c2)c1	1.0	0	0.712	0.989
8	CC(C)n1nc(N2CCC(CO)CC2)c2cnc(Nc3ccc(C(=O)NC4CCCC4)cc3)nc21	1.0	0	0.0	0.935
8	CCC(c1ccc(O)c(Cl)c1)N1C(=O)c2ccccc2C1=O	1.0	1	1.074	0.942
8	Nc1cccc(C(=O)OC(C(=O)c2ccccc2)c2ccccc2)c1	1.0	1	0.901	0.969
8	O=C(CNS(=O)(=O)c1ccc(Cl)cc1)NN=Cc1cccs1	1.0	0	0.827	0.974
8	COC(=O)N(C)C(C)Cc1ccc(Cl)cc1	1.0	1	0.997	0.956
8	COc1ncncc1S(=O)(=O)c1ccc(OC(=O)c2ccncc2)cc1	1.0	0	0.733	0.964
8	NC(=O)c1ccc(NC(=O)c2ccc(Br)cc2)cc1	1.0	0	0.743	0.994
8	C#CC(=O)Nc1ccc(CCCC(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.759	0.979
8	O=S(=O)(NCC(=O)NO)c1ccccc1F	1.0	0	0.844	0.979
8	O=C(O)c1ccnc(Oc2cccc(Cl)c2)c1I	1.0	1	1.066	0.966
8	COc1cccc2sc(C#N)c(Br)c12	1.0	0	0.638	0.934
8	O=C(O)CC(=NNc1ncnc2ccccc12)C(=O)c1ccccc1	1.0	0	0.779	0.959
8	Cn1cnc2c(N)ccnc21	1.0	0	0.691	0.951
8	COc1cccc(S(=O)(=O)Nc2cccc(-c3ccc(OC)cc3)c2)c1	1.0	0	0.822	0.989
8	Cc1cc(C(=O)c2sc(Br)c(Br)c2Br)cs1	1.0	0	0.842	0.851
8	CCOc1ccc(S(=O)(=O)Nc2ccc(C)cc2)cc1	1.0	1	0.9	0.993
8	O=C(Cn1c(Cl)cnc(SCc2cccc(Cl)c2)c1=O)NO	1.0	1	0.914	0.945
8	Cc1cnc(C(=O)NCC2(O)CCCCCC2)cn1	1.0	1	0.948	0.962
8	CC(C)(NS(=O)(=O)c1ccc(Cl)s1)c1ccc(Cl)cc1	1.0	1	0.902	0.967
8	CC(=O)c1c(O)c(C)c(OC)c2c1OC1(C)=CCC=CC12	0.0	0	0.0	0.0
8	Cc1ccccc1CNC(=O)C(=O)c1cc(C)n(Cc2ccccc2)c1C	1.0	0	0.739	0.981
8	CC(=O)Nc1ncc(SCc2ccccc2)s1	1.0	0	0.888	0.979
8	COc1cc(C(=O)N(C)Cc2cccc(F)c2)ccc1OC(C)C	1.0	0	0.879	0.986
8	O=C(O)c1ccccc1C=NNS(=O)(=O)c1cc(Cl)cc(Cl)c1	1.0	0	0.851	0.97
8	COc1ccc(S(=O)(=O)NCc2ccc(Cl)cc2)cc1Cl	1.0	0	0.85	0.99
8	COc1ccc(C(=O)NC(=S)Nc2ccc(Cl)cc2)cc1F	1.0	0	0.875	0.989
8	CC(O)(CS(=O)(=O)c1ccc(C(N)=O)cc1)C(=O)Nc1ccc(Cl)cc1	1.0	0	0.779	0.942
8	N#CCCCn1cc(CNc2ccc(Cl)cc2)c2ccccc21	1.0	0	0.881	0.977
8	CSc1nc(Cl)c(Cl)c(C)n1	1.0	0	0.684	0.94
8	CC(=O)Nc1ccc(S(=O)(=O)NCc2cccc(Cl)c2)cc1	1.0	1	0.931	0.99
